AGENT,ITERATION,NO OF GHOSTS,RESULT,TIME
A4,24,74,TRUE,1.088492155
A4,25,74,TRUE,1.118916512
A4,26,74,TRUE,1.350314379
A4,27,74,TRUE,1.710675478
A4,28,74,FALSE,0.550937891
A4,29,74,TRUE,1.620074034
A4,30,74,TRUE,0.577879906
A4,1,75,TRUE,0.891118526
A4,2,75,FALSE,0.804725647
A4,3,75,TRUE,1.041431189
A4,4,75,TRUE,1.318876743
A4,5,75,TRUE,1.581889629
A4,6,75,TRUE,2.052831173
A4,7,75,FALSE,1.02144146
A4,8,75,TRUE,1.324300528
A4,9,75,TRUE,0.92493391
A4,10,75,TRUE,1.164174318
A4,11,75,TRUE,1.64650321
A4,12,75,TRUE,0.882520437
A4,13,75,FALSE,0.023868322
A4,14,75,TRUE,1.267121792
A4,15,75,TRUE,1.073902845
A4,16,75,TRUE,1.025393963
A4,17,75,FALSE,0.013212681
A4,18,75,TRUE,1.114572048
A4,19,75,FALSE,0.487132549
A4,20,75,TRUE,1.18910861
A4,21,75,FALSE,1.200094938
A4,22,75,TRUE,0.813699484
A4,23,75,FALSE,0.010362387
A4,24,75,FALSE,0.067132473
A4,25,75,TRUE,1.079276085
A4,26,75,TRUE,1.058463573
A4,27,75,TRUE,1.345984697
A4,28,75,TRUE,1.131999731
A4,29,75,TRUE,0.88868928
A4,30,75,FALSE,0.680606365
A4,1,76,TRUE,0.649765015
A4,2,76,TRUE,1.35320735
A4,3,76,FALSE,0.014364004
A4,4,76,FALSE,1.107562304
A4,5,76,TRUE,1.369347811
A4,6,76,TRUE,0.827566147
A4,7,76,TRUE,1.325191975
A4,8,76,TRUE,0.761378527
A4,9,76,FALSE,0.02422595
A4,10,76,TRUE,1.283802748
A4,11,76,FALSE,0.829568624
A4,12,76,TRUE,1.246746302
A4,13,76,TRUE,1.396873951
A4,14,76,TRUE,0.807334185
A4,15,76,TRUE,1.668218851
A4,16,76,TRUE,1.011252642
A4,17,76,TRUE,1.017133474
A4,18,76,TRUE,0.909742832
A4,19,76,TRUE,1.659174204
A4,20,76,TRUE,0.757848978
A4,21,76,TRUE,0.641291857
A4,22,76,TRUE,1.123683214
A4,23,76,TRUE,1.46342802
A4,24,76,TRUE,0.996578217
A4,25,76,FALSE,0.62738061
A4,26,76,FALSE,0.022608519
A4,27,76,TRUE,1.511297703
A4,28,76,TRUE,0.917085171
A4,29,76,TRUE,1.085380077
A4,30,76,TRUE,1.09719348
A4,1,77,FALSE,0.845247507
A4,2,77,TRUE,3.253601789
A4,3,77,TRUE,1.60457921
A4,4,77,TRUE,2.027614832
A4,5,77,TRUE,0.731616974
A4,6,77,TRUE,1.352971792
A4,7,77,TRUE,0.801243067
A4,8,77,TRUE,1.499027729
A4,9,77,TRUE,1.185502052
A4,10,77,TRUE,0.916841745
A4,11,77,FALSE,0.081675529
A4,12,77,FALSE,0.672753334
A4,13,77,TRUE,1.323006153
A4,14,77,TRUE,1.806776285
A4,15,77,TRUE,1.58611536
A4,16,77,TRUE,1.362170696
A4,17,77,TRUE,1.413781881
A4,18,77,FALSE,0.455215931
A4,19,77,TRUE,2.317798376
A4,20,77,TRUE,2.269634247
A4,21,77,TRUE,1.541882753
A4,22,77,TRUE,1.063169956
A4,23,77,TRUE,0.993986607
A4,24,77,TRUE,0.807443142
A4,25,77,TRUE,1.525966883
A4,26,77,FALSE,1.017578602
A4,27,77,TRUE,1.445800781
A4,28,77,TRUE,1.605284214
A4,29,77,TRUE,2.78789258
A4,30,77,FALSE,0.02641058
A4,1,78,TRUE,1.491503
A4,2,78,TRUE,0.989691257
A4,3,78,TRUE,1.425881147
A4,4,78,TRUE,1.296912193
A4,5,78,FALSE,0.053185701
A4,6,78,TRUE,1.014157057
A4,7,78,TRUE,0.611421585
A4,8,78,TRUE,0.769156694
A4,9,78,TRUE,1.229331493
A4,10,78,TRUE,1.403367519
A4,11,78,TRUE,0.946790218
A4,12,78,TRUE,1.236872911
A4,13,78,TRUE,1.166490316
A4,14,78,TRUE,1.713461161
A4,15,78,FALSE,1.33995533
A4,16,78,FALSE,2.103942394
A4,17,78,TRUE,1.429053545
A4,18,78,FALSE,0.011175156
A4,19,78,FALSE,1.263819933
A4,20,78,TRUE,1.459483624
A4,21,78,TRUE,2.035268784
A4,22,78,TRUE,1.192071438
A4,23,78,TRUE,0.617226124
A4,24,78,TRUE,1.001454353
A4,25,78,TRUE,0.81175375
A4,26,78,TRUE,1.578302622
A4,27,78,FALSE,0.423983335
A4,28,78,TRUE,2.412316561
A4,29,78,TRUE,1.013319492
A4,30,78,TRUE,0.951978207
A4,1,79,FALSE,0.010174751
A4,2,79,FALSE,0.062901258
A4,3,79,FALSE,0.453104496
A4,4,79,FALSE,0.173913956
A4,5,79,TRUE,1.881922483
A4,6,79,TRUE,0.891129494
A4,7,79,TRUE,1.115619898
A4,8,79,TRUE,1.25305438
A4,9,79,FALSE,0.00656414
A4,10,79,TRUE,1.842281818
A4,11,79,TRUE,1.289789915
A4,12,79,TRUE,1.141549826
A4,13,79,TRUE,1.329635382
A4,14,79,TRUE,0.663746595
A4,15,79,TRUE,1.272983789
A4,16,79,TRUE,1.147262573
A4,17,79,TRUE,1.041528702
A4,18,79,TRUE,1.1860919
A4,19,79,TRUE,0.75428915
A4,20,79,TRUE,1.575625896
A4,21,79,TRUE,0.744918585
A4,22,79,TRUE,1.951369286
A4,23,79,TRUE,1.315693378
A4,24,79,TRUE,0.627726078
A4,25,79,TRUE,1.72099328
A4,26,79,TRUE,0.767077208
A4,27,79,TRUE,1.00046587
A4,28,79,TRUE,1.813732147
A4,29,79,FALSE,0.439488888
A4,30,79,TRUE,1.885706425
A4,1,80,TRUE,1.100275993
A4,2,80,TRUE,1.385653973
A4,3,80,TRUE,0.81918478
A4,4,80,FALSE,0.01116991
A4,5,80,TRUE,1.557773352
A4,6,80,TRUE,2.742362738
A4,7,80,TRUE,1.585876226
A4,8,80,TRUE,0.673342228
A4,9,80,FALSE,0.971034765
A4,10,80,TRUE,1.042988777
A4,11,80,TRUE,1.554987669
A4,12,80,TRUE,0.72843647
A4,13,80,FALSE,0.38637495
A4,14,80,TRUE,1.287821293
A4,15,80,TRUE,1.412022352
A4,16,80,TRUE,0.602744579
A4,17,80,TRUE,1.026786327
A4,18,80,TRUE,1.074081898
A4,19,80,TRUE,1.205652714
A4,20,80,TRUE,0.851896286
A4,21,80,FALSE,0.03942275
A4,22,80,TRUE,1.273698807
A4,23,80,TRUE,2.235257626
A4,24,80,TRUE,0.981969833
A4,25,80,FALSE,0.67642808
A4,26,80,TRUE,1.414816618
A4,27,80,FALSE,0.487135172
A4,28,80,FALSE,2.509015799
A4,29,80,TRUE,2.389774561
A4,30,80,TRUE,1.336563826
A4,1,81,TRUE,0.927848339
A4,2,81,TRUE,1.008574009
A4,3,81,TRUE,1.1068573
A4,4,81,TRUE,1.09059
A4,5,81,TRUE,1.162279606
A4,6,81,TRUE,1.490597725
A4,7,81,TRUE,1.730191946
A4,8,81,TRUE,0.927572489
A4,9,81,TRUE,1.549876213
A4,10,81,TRUE,1.551468372
A4,11,81,TRUE,1.525901079
A4,12,81,TRUE,0.921591997
A4,13,81,TRUE,0.747812271
A4,14,81,TRUE,1.263407946
A4,15,81,TRUE,1.119736195
A4,16,81,TRUE,1.730987787
A4,17,81,FALSE,0.021136045
A4,18,81,FALSE,0.332372427
A4,19,81,TRUE,2.635104656
A4,20,81,TRUE,1.769991398
A4,21,81,FALSE,0.025967598
A4,22,81,TRUE,1.621853113
A4,23,81,FALSE,1.201271772
A4,24,81,TRUE,1.270753145
A4,25,81,FALSE,0.775662422
A4,26,81,TRUE,1.354330063
A4,27,81,TRUE,2.155868053
A4,28,81,TRUE,1.180478811
A4,29,81,TRUE,0.752392292
A4,30,81,TRUE,1.20316267
A4,1,82,FALSE,1.134321928
A4,2,82,FALSE,0.393648624
A4,3,82,TRUE,1.500429869
A4,4,82,FALSE,1.275392294
A4,5,82,TRUE,0.707878113
A4,6,82,TRUE,0.985975027
A4,7,82,TRUE,1.349387884
A4,8,82,TRUE,1.310368776
A4,9,82,TRUE,1.475692034
A4,10,82,TRUE,1.698942423
A4,11,82,TRUE,0.882166624
A4,12,82,TRUE,1.157732487
A4,13,82,FALSE,0.658069611
A4,14,82,TRUE,1.749926805
A4,15,82,TRUE,1.456020832
A4,16,82,TRUE,1.706428289
A4,17,82,TRUE,0.987183809
A4,18,82,TRUE,2.269454241
A4,19,82,TRUE,1.190016747
A4,20,82,TRUE,0.808747053
A4,21,82,TRUE,0.725468636
A4,22,82,FALSE,1.597616196
A4,23,82,TRUE,0.872278214
A4,24,82,FALSE,0.519533873
A4,25,82,TRUE,2.742223501
A4,26,82,TRUE,1.349634171
A4,27,82,TRUE,1.21968627
A4,28,82,TRUE,0.69729352
A4,29,82,TRUE,1.202428579
A4,30,82,FALSE,0.010887146
A4,1,83,TRUE,1.218291759
A4,2,83,TRUE,2.051930189
A4,3,83,TRUE,1.391902685
A4,4,83,TRUE,1.659807444
A4,5,83,FALSE,0.123251677
A4,6,83,TRUE,1.928667307
A4,7,83,TRUE,1.093117237
A4,8,83,TRUE,1.608950615
A4,9,83,FALSE,0.51242733
A4,10,83,TRUE,1.360086918
A4,11,83,TRUE,1.983469963
A4,12,83,TRUE,1.09279108
A4,13,83,TRUE,1.851029158
A4,14,83,TRUE,1.100665092
A4,15,83,TRUE,1.302668333
A4,16,83,TRUE,1.383081198
A4,17,83,TRUE,3.838622093
A4,18,83,TRUE,2.266294479
A4,19,83,TRUE,2.859304905
A4,20,83,TRUE,2.519457102
A4,21,83,TRUE,1.279522419
A4,22,83,TRUE,1.39713192
A4,23,83,TRUE,1.155817986
A4,24,83,TRUE,1.26241231
A4,25,83,FALSE,0.029325008
A4,26,83,FALSE,0.022124529
A4,27,83,FALSE,1.186103821
A4,28,83,FALSE,0.821882725
A4,29,83,TRUE,1.624019623
A4,30,83,FALSE,0.025182009
A4,1,84,FALSE,0.688715219
A4,2,84,TRUE,2.036626577
A4,3,84,TRUE,1.040066957
A4,4,84,TRUE,1.299143553
A4,5,84,TRUE,1.889846563
A4,6,84,TRUE,1.100584269
A4,7,84,TRUE,0.853441238
A4,8,84,TRUE,1.965181828
A4,9,84,TRUE,1.252623558
A4,10,84,TRUE,2.227405787
A4,11,84,TRUE,2.060623407
A4,12,84,FALSE,0.81366396
A4,13,84,TRUE,0.91674757
A4,14,84,TRUE,0.718086481
A4,15,84,TRUE,0.950582266
A4,16,84,TRUE,1.920475006
A4,17,84,TRUE,0.903963804
A4,18,84,TRUE,0.932730436
A4,19,84,TRUE,1.184561968
A4,20,84,FALSE,1.314189911
A4,21,84,TRUE,1.089593172
A4,22,84,FALSE,0.763627768
A4,23,84,FALSE,1.217796564
A4,24,84,TRUE,1.223366976
A4,25,84,TRUE,1.114974499
A4,26,84,FALSE,0.517902136
A4,27,84,TRUE,2.221703529
A4,28,84,TRUE,0.997430325
A4,29,84,TRUE,0.752891779
A4,30,84,TRUE,1.256910563
A4,1,85,TRUE,1.542767286
A4,2,85,TRUE,0.851568937
A4,3,85,TRUE,1.120689392
A4,4,85,FALSE,0.734586954
A4,5,85,FALSE,0.060225487
A4,6,85,FALSE,2.122370958
A4,7,85,FALSE,1.024423122
A4,8,85,TRUE,1.41571331
A4,9,85,FALSE,1.403126001
A4,10,85,TRUE,2.107905388
A4,11,85,TRUE,1.168084383
A4,12,85,TRUE,1.404937267
A4,13,85,FALSE,0.618997812
A4,14,85,TRUE,1.17312336
A4,15,85,TRUE,1.566854954
A4,16,85,FALSE,0.880527735
A4,17,85,TRUE,2.783027411
A4,18,85,TRUE,1.574643373
A4,19,85,TRUE,1.11918807
A4,20,85,TRUE,0.801368237
A4,21,85,FALSE,0.745738268
A4,22,85,TRUE,1.271105528
A4,23,85,FALSE,0.024700403
A4,24,85,FALSE,1.133094311
A4,25,85,FALSE,0.005931139
A4,26,85,TRUE,1.107467175
A4,27,85,TRUE,1.653494596
A4,28,85,TRUE,0.864124537
A4,29,85,TRUE,1.060773134
A4,30,85,FALSE,2.052532434
A4,1,86,TRUE,1.221934557
A4,2,86,TRUE,2.086717367
A4,3,86,TRUE,1.350486994
A4,4,86,TRUE,1.186852932
A4,5,86,TRUE,1.947464466
A4,6,86,TRUE,1.665901661
A4,7,86,TRUE,0.883560896
A4,8,86,TRUE,2.364828825
A4,9,86,TRUE,0.79158473
A4,10,86,FALSE,1.178091049
A4,11,86,TRUE,2.856220007
A4,12,86,TRUE,1.040630102
A4,13,86,TRUE,1.324092865
A4,14,86,TRUE,1.477055311
A4,15,86,TRUE,1.113642693
A4,16,86,TRUE,1.415518284
A4,17,86,TRUE,2.121765852
A4,18,86,FALSE,0.147860765
A4,19,86,TRUE,1.367309093
A4,20,86,TRUE,2.132583618
A4,21,86,TRUE,0.964040279
A4,22,86,TRUE,0.995398998
A4,23,86,TRUE,0.977868319
A4,24,86,FALSE,0.675354958
A4,25,86,TRUE,1.12514925
A4,26,86,TRUE,1.095508099
A4,27,86,TRUE,1.089928389
A4,28,86,FALSE,0.079354763
A4,29,86,TRUE,1.523027897
A4,30,86,TRUE,0.878486395
A4,1,87,TRUE,1.68138051
A4,2,87,FALSE,0.952701569
A4,3,87,TRUE,1.043268442
A4,4,87,TRUE,1.133399248
A4,5,87,FALSE,1.057771921
A4,6,87,TRUE,2.273361683
A4,7,87,TRUE,0.685486317
A4,8,87,TRUE,0.969108105
A4,9,87,FALSE,1.448552608
A4,10,87,TRUE,1.580030918
A4,11,87,FALSE,0.216215372
A4,12,87,FALSE,1.235661983
A4,13,87,FALSE,0.802764654
A4,14,87,FALSE,0.042900085
A4,15,87,FALSE,0.887058496
A4,16,87,TRUE,1.790348768
A4,17,87,FALSE,0.853244305
A4,18,87,TRUE,1.62617135
A4,19,87,TRUE,1.856398106
A4,20,87,FALSE,0.992090702
A4,21,87,FALSE,0.173232555
A4,22,87,TRUE,2.170088768
A4,23,87,TRUE,0.773983955
A4,24,87,TRUE,1.32426548
A4,25,87,FALSE,0.481136322
A4,26,87,TRUE,0.984742165
A4,27,87,TRUE,1.244782209
A4,28,87,TRUE,1.64965868
A4,29,87,TRUE,1.413580656
A4,30,87,TRUE,2.883184433
A4,1,88,TRUE,0.873405933
A4,2,88,TRUE,2.366514444
A4,3,88,TRUE,1.71310854
A4,4,88,TRUE,1.25921011
A4,5,88,TRUE,1.614012718
A4,6,88,TRUE,1.21041894
A4,7,88,TRUE,1.884725094
A4,8,88,TRUE,0.868891001
A4,9,88,TRUE,1.438698053
A4,10,88,TRUE,1.591965437
A4,11,88,TRUE,1.372182369
A4,12,88,FALSE,0.090741634
A4,13,88,TRUE,1.583002329
A4,14,88,FALSE,0.097451687
A4,15,88,TRUE,1.752151251
A4,16,88,TRUE,1.253729343
A4,17,88,TRUE,1.494096279
A4,18,88,TRUE,1.42059803
A4,19,88,TRUE,1.248414993
A4,20,88,TRUE,1.184657812
A4,21,88,TRUE,0.920226574
A4,22,88,TRUE,1.363516331
A4,23,88,FALSE,0.154747963
A4,24,88,TRUE,1.019275188
A4,25,88,TRUE,1.46167326
A4,26,88,TRUE,2.024487972
A4,27,88,TRUE,1.50279212
A4,28,88,TRUE,1.393424273
A4,29,88,TRUE,1.119246721
A4,30,88,TRUE,0.945873737
A4,1,89,TRUE,1.505727291
A4,2,89,TRUE,2.007778883
A4,3,89,TRUE,1.206058264
A4,4,89,TRUE,1.781266928
A4,5,89,TRUE,1.349115372
A4,6,89,TRUE,0.778730869
A4,7,89,TRUE,1.724433661
A4,8,89,TRUE,1.307455778
A4,9,89,TRUE,2.506821394
A4,10,89,TRUE,0.629890442
A4,11,89,TRUE,1.846731186
A4,12,89,TRUE,1.745201588
A4,13,89,TRUE,1.081096649
A4,14,89,TRUE,0.95985508
A4,15,89,TRUE,1.579878092
A4,16,89,TRUE,2.449555635
A4,17,89,FALSE,1.241173506
A4,18,89,TRUE,2.047707319
A4,19,89,FALSE,1.046678543
A4,20,89,FALSE,0.774808884
A4,21,89,TRUE,1.047495365
A4,22,89,TRUE,1.916146278
A4,23,89,FALSE,0.008263111
A4,24,89,TRUE,0.997233629
A4,25,89,FALSE,0.672895908
A4,26,89,TRUE,1.941870689
A4,27,89,FALSE,0.517969608
A4,28,89,TRUE,1.070791245
A4,29,89,TRUE,1.692317247
A4,30,89,TRUE,3.687372446
A4,1,90,TRUE,1.549711704
A4,2,90,FALSE,0.022860527
A4,3,90,FALSE,0.773758411
A4,4,90,TRUE,1.345404148
A4,5,90,FALSE,1.391079903
A4,6,90,TRUE,1.557073116
A4,7,90,FALSE,1.067569971
A4,8,90,TRUE,2.130195856
A4,9,90,TRUE,1.091256857
A4,10,90,TRUE,1.465470314
A4,11,90,TRUE,2.238809586
A4,12,90,TRUE,1.534555435
A4,13,90,TRUE,2.348245382
A4,14,90,FALSE,0.879155636
A4,15,90,FALSE,0.677473783
A4,16,90,TRUE,1.451259851
A4,17,90,TRUE,1.573073149
A4,18,90,TRUE,2.947800636
A4,19,90,FALSE,1.325434923
A4,20,90,TRUE,1.765838623
A4,21,90,TRUE,3.245758057
A4,22,90,TRUE,0.893516779
A4,23,90,TRUE,1.46359396
A4,24,90,FALSE,0.054000139
A4,25,90,TRUE,1.132800102
A4,26,90,FALSE,0.492259026
A4,27,90,TRUE,1.143971205
A4,28,90,FALSE,1.239537716
A4,29,90,TRUE,2.579545736
A4,30,90,TRUE,1.556956291
A4,1,91,TRUE,2.252031803
A4,2,91,TRUE,1.960990667
A4,3,91,TRUE,0.855380058
A4,4,91,FALSE,0.028409958
A4,5,91,TRUE,1.109647989
A4,6,91,FALSE,0.017788649
A4,7,91,TRUE,1.298098326
A4,8,91,FALSE,1.062789917
A4,9,91,FALSE,0.006524801
A4,10,91,FALSE,0.412733078
A4,11,91,FALSE,0.028474331
A4,12,91,TRUE,2.015300274
A4,13,91,TRUE,2.93304491
A4,14,91,TRUE,1.176475048
A4,15,91,TRUE,3.258817673
A4,16,91,TRUE,1.614692211
A4,17,91,TRUE,1.124258995
A4,18,91,TRUE,1.191764593
A4,19,91,FALSE,0.72991395
A4,20,91,TRUE,1.250350714
A4,21,91,FALSE,1.121538639
A4,22,91,TRUE,1.318191051
A4,23,91,FALSE,0.125823736
A4,24,91,TRUE,1.527405262
A4,25,91,TRUE,2.371143103
A4,26,91,FALSE,0.022475004
A4,27,91,TRUE,1.4109478
A4,28,91,FALSE,0.055236816
A4,29,91,FALSE,1.427865505
A4,30,91,TRUE,1.775692463
A4,1,92,TRUE,0.819076061
A4,2,92,TRUE,1.593204737
A4,3,92,TRUE,2.764414787
A4,4,92,TRUE,1.328149319
A4,5,92,TRUE,1.604452848
A4,6,92,TRUE,1.142104149
A4,7,92,FALSE,0.011048079
A4,8,92,TRUE,1.778031111
A4,9,92,TRUE,1.345593691
A4,10,92,FALSE,0.987835884
A4,11,92,TRUE,1.380369425
A4,12,92,TRUE,1.489756584
A4,13,92,TRUE,0.908723831
A4,14,92,TRUE,2.693122149
A4,15,92,TRUE,2.059230804
A4,16,92,TRUE,1.825347185
A4,17,92,TRUE,2.014703751
A4,18,92,FALSE,1.458734274
A4,19,92,FALSE,1.304696798
A4,20,92,TRUE,1.814248323
A4,21,92,FALSE,1.577075958
A4,22,92,TRUE,1.668644428
A4,23,92,TRUE,1.25752759
A4,24,92,TRUE,1.14732933
A4,25,92,TRUE,2.331902027
A4,26,92,TRUE,0.839896917
A4,27,92,TRUE,1.539584398
A4,28,92,FALSE,0.015442848
A4,29,92,TRUE,1.092562914
A4,30,92,TRUE,2.096978188
A4,1,93,FALSE,0.735840321
A4,2,93,TRUE,2.428659439
A4,3,93,FALSE,0.453094006
A4,4,93,TRUE,0.84154129
A4,5,93,TRUE,1.762985945
A4,6,93,TRUE,1.85936451
A4,7,93,TRUE,2.017815113
A4,8,93,FALSE,0.035692453
A4,9,93,TRUE,1.400868893
A4,10,93,FALSE,1.22355032
A4,11,93,FALSE,1.103749037
A4,12,93,TRUE,1.130874395
A4,13,93,FALSE,1.288049221
A4,14,93,TRUE,1.940232515
A4,15,93,TRUE,1.875309229
A4,16,93,FALSE,0.364077568
A4,17,93,TRUE,2.707519293
A4,18,93,TRUE,2.022558928
A4,19,93,TRUE,2.270810366
A4,20,93,TRUE,1.56501317
A4,21,93,FALSE,0.284737587
A4,22,93,TRUE,1.215068102
A4,23,93,FALSE,0.561297417
A4,24,93,TRUE,2.329595327
A4,25,93,FALSE,0.442654848
A4,26,93,TRUE,1.541351318
A4,27,93,FALSE,0.68954134
A4,28,93,TRUE,0.863810062
A4,29,93,FALSE,1.404478788
A4,30,93,TRUE,3.019258499
A4,1,94,TRUE,1.627420187
A4,2,94,FALSE,2.19096303
A4,3,94,TRUE,2.856663942
A4,4,94,FALSE,0.22851491
A4,5,94,TRUE,0.9818995
A4,6,94,TRUE,1.700886011
A4,7,94,TRUE,1.958400011
A4,8,94,TRUE,4.357125998
A4,9,94,FALSE,1.240611315
A4,10,94,TRUE,1.057148218
A4,11,94,TRUE,1.037237644
A4,12,94,FALSE,0.007189989
A4,13,94,TRUE,1.298559666
A4,14,94,FALSE,0.459294319
A4,15,94,TRUE,1.442368269
A4,16,94,TRUE,1.617529392
A4,17,94,TRUE,1.120532036
A4,18,94,TRUE,1.13248086
A4,19,94,FALSE,0.007249594
A4,20,94,FALSE,0.009524345
A4,21,94,TRUE,1.452125788
A4,22,94,TRUE,0.849525452
A4,23,94,TRUE,2.164890528
A4,24,94,TRUE,1.258028269
A4,25,94,FALSE,1.12903595
A4,26,94,TRUE,1.573997498
A4,27,94,TRUE,1.936737299
A4,28,94,FALSE,1.501458406
A4,29,94,TRUE,1.307851791
A4,30,94,TRUE,2.031205654
A4,1,95,TRUE,2.071449995
A4,2,95,TRUE,2.55593729
A4,3,95,TRUE,2.417693853
A4,4,95,TRUE,1.27665782
A4,5,95,TRUE,0.814440012
A4,6,95,TRUE,1.841557026
A4,7,95,TRUE,1.606181383
A4,8,95,FALSE,2.533269167
A4,9,95,TRUE,1.63001442
A4,10,95,FALSE,0.822100878
A4,11,95,TRUE,1.627338886
A4,12,95,TRUE,2.256230593
A4,13,95,TRUE,1.324143171
A4,14,95,TRUE,1.90907979
A4,15,95,TRUE,1.153339624
A4,16,95,TRUE,0.713805676
A4,17,95,TRUE,1.722087383
A4,18,95,TRUE,1.757256508
A4,19,95,TRUE,2.031270504
A4,20,95,TRUE,1.139236689
A4,21,95,FALSE,0.202872992
A4,22,95,TRUE,1.139812946
A4,23,95,TRUE,2.452152967
A4,24,95,TRUE,2.193403482
A4,25,95,TRUE,1.584373474
A4,26,95,TRUE,1.448273897
A4,27,95,FALSE,1.268511534
A4,28,95,TRUE,2.884007454
A4,29,95,TRUE,2.130882263
A4,30,95,TRUE,1.59932375
A4,1,96,TRUE,2.461292982
A4,2,96,FALSE,0.2047472
A4,3,96,TRUE,1.107045412
A4,4,96,TRUE,2.293781042
A4,5,96,TRUE,3.234233856
A4,6,96,TRUE,2.023341894
A4,7,96,FALSE,0.730421305
A4,8,96,TRUE,1.077995062
A4,9,96,FALSE,0.036830187
A4,10,96,FALSE,1.577718735
A4,11,96,FALSE,0.024306774
A4,12,96,TRUE,1.645717382
A4,13,96,TRUE,1.271174431
A4,14,96,FALSE,0.02232337
A4,15,96,TRUE,1.632673979
A4,16,96,TRUE,1.550358772
A4,17,96,FALSE,2.543218851
A4,18,96,FALSE,0.411990166
A4,19,96,TRUE,1.059012175
A4,20,96,TRUE,1.184246302
A4,21,96,TRUE,1.884145737
A4,22,96,FALSE,0.008854151
A4,23,96,TRUE,1.552638531
A4,24,96,TRUE,1.898900747
A4,25,96,FALSE,0.885935307
A4,26,96,TRUE,1.433809757
A4,27,96,TRUE,1.352630854
A4,28,96,TRUE,3.868319035
A4,29,96,TRUE,4.141491413
A4,30,96,TRUE,1.171505451
A4,1,97,FALSE,1.613761663
A4,2,97,TRUE,0.975995541
A4,3,97,TRUE,1.974640608
A4,4,97,TRUE,4.238738775
A4,5,97,TRUE,2.308286667
A4,6,97,FALSE,0.050580263
A4,7,97,TRUE,2.805496931
A4,8,97,TRUE,2.578877449
A4,9,97,TRUE,0.914443493
A4,10,97,FALSE,0.487145424
A4,11,97,TRUE,2.86378336
A4,12,97,TRUE,1.399968863
A4,13,97,TRUE,2.014858723
A4,14,97,FALSE,2.358966827
A4,15,97,TRUE,2.088610172
A4,16,97,FALSE,0.744985819
A4,17,97,FALSE,0.740095139
A4,18,97,FALSE,0.023947954
A4,19,97,TRUE,1.308058262
A4,20,97,TRUE,1.705840349
A4,21,97,FALSE,0.256046057
A4,22,97,TRUE,2.83875823
A4,23,97,FALSE,0.440328836
A4,24,97,TRUE,1.685402393
A4,25,97,FALSE,0.993732214
A4,26,97,TRUE,3.127032042
A4,27,97,TRUE,1.851915836
A4,28,97,FALSE,0.371546507
A4,29,97,TRUE,1.756045818
A4,30,97,FALSE,0.041879177
A4,1,98,FALSE,2.140622854
A4,2,98,TRUE,2.008475304
A4,3,98,TRUE,1.620753288
A4,4,98,TRUE,2.782359123
A4,5,98,FALSE,0.03663969
A4,6,98,TRUE,2.09079814
A4,7,98,FALSE,2.802735806
A4,8,98,FALSE,0.139574289
A4,9,98,TRUE,1.391252041
A4,10,98,FALSE,0.023256779
A4,11,98,TRUE,1.787567139
A4,12,98,FALSE,0.845504522
A4,13,98,TRUE,2.402182579
A4,14,98,TRUE,2.788902283
A4,15,98,FALSE,0.05170846
A4,16,98,TRUE,1.536574125
A4,17,98,FALSE,0.265366077
A4,18,98,FALSE,0.552279711
A4,19,98,FALSE,0.165866375
A4,20,98,TRUE,2.527018785
A4,21,98,TRUE,2.824877501
A4,22,98,TRUE,1.599609852
A4,23,98,FALSE,0.054001808
A4,24,98,TRUE,2.371450901
A4,25,98,TRUE,2.037458658
A4,26,98,TRUE,2.10213089
A4,27,98,TRUE,1.424762011
A4,28,98,TRUE,0.859086275
A4,29,98,FALSE,1.992656469
A4,30,98,TRUE,3.477214098
A4,1,99,TRUE,1.814347982
A4,2,99,FALSE,1.858537674
A4,3,99,TRUE,1.687592983
A4,4,99,TRUE,1.104673386
A4,5,99,TRUE,2.092466831
A4,6,99,FALSE,1.002472639
A4,7,99,TRUE,1.27507782
A4,8,99,FALSE,3.570065022
A4,9,99,TRUE,1.917523384
A4,10,99,FALSE,2.648691654
A4,11,99,TRUE,1.263081551
A4,12,99,TRUE,1.44653368
A4,13,99,TRUE,3.159485817
A4,14,99,TRUE,1.327282429
A4,15,99,FALSE,2.255673647
A4,16,99,TRUE,1.711512327
A4,17,99,TRUE,2.235382795
A4,18,99,TRUE,1.688968182
A4,19,99,TRUE,1.300946951
A4,20,99,FALSE,0.693882942
A4,21,99,TRUE,1.683583498
A4,22,99,TRUE,1.639351606
A4,23,99,TRUE,2.194524288
A4,24,99,FALSE,1.308338642
A4,25,99,TRUE,1.383733511
A4,26,99,TRUE,1.297911167
A4,27,99,TRUE,2.174265146
A4,28,99,TRUE,1.645469189
A4,29,99,FALSE,0.925831795
A4,30,99,FALSE,0.090646982
A4,1,100,FALSE,1.165189028
A4,2,100,TRUE,2.601169586
A4,3,100,TRUE,1.351883173
A4,4,100,FALSE,0.84303689
A4,5,100,TRUE,1.657740116
A4,6,100,FALSE,1.787897348
A4,7,100,TRUE,2.095607281
A4,8,100,TRUE,2.164891243
A4,9,100,TRUE,1.212397337
A4,10,100,FALSE,1.9876194
A4,11,100,TRUE,1.976332188
A4,12,100,TRUE,1.701581717
A4,13,100,TRUE,2.609484434
A4,14,100,FALSE,0.438294649
A4,15,100,TRUE,1.584354639
A4,16,100,FALSE,0.022935867
A4,17,100,TRUE,3.191368818
A4,18,100,FALSE,1.582945108
A4,19,100,FALSE,0.505197048
