	AGENT	ITERATION	NO OF GHOSTS	RESULT	TIME
14	A2	15	31	True	33.37296271324158
15	A2	16	31	True	29.806419849395752
16	A2	17	31	True	320.40025329589844
17	A2	18	31	True	26.317464113235477
18	A2	19	31	False	12.202194929122925
19	A2	20	31	False	5.09574294090271
20	A2	21	31	False	6.743124008178711
21	A2	22	31	True	18.11493706703186
22	A2	23	31	True	19.13172912597656
23	A2	24	31	False	4.958606004714966
0	A2	1	32	True	59.10646605491638
1	A2	2	32	True	36.03179216384888
2	A2	3	32	False	3.1844170093536377
3	A2	4	32	True	33.170884132385254
4	A2	5	32	True	31.963770151138306
5	A2	6	32	False	30.10285377502441
6	A2	7	32	False	44.76832890510559
7	A2	8	32	False	24.794655084609985
8	A2	9	32	False	31.988565921783447
9	A2	10	32	True	37.83654189109802
10	A2	11	32	True	325.3523089885712
11	A2	12	32	True	29.036145210266117
12	A2	13	32	True	27.18689107894897
13	A2	14	32	False	12.210217237472534
14	A2	15	32	True	21.353374242782596
15	A2	16	32	False	11.619431972503662
16	A2	17	32	False	0.8318891525268555
17	A2	18	32	False	13.495335817337036
18	A2	19	32	False	0.817317008972168
19	A2	20	32	False	1.044680118560791
20	A2	21	32	True	12.909829139709473
21	A2	22	32	True	14.105100154876707
22	A2	23	32	False	0.0283699035644531
23	A2	24	32	True	6.448106050491333
0	A2	1	33	False	43.54401779174805
1	A2	2	33	False	19.062541246414185
2	A2	3	33	True	24.01183819770813
3	A2	4	33	True	39.339200019836426
4	A2	5	33	False	16.374999046325684
5	A2	6	33	False	16.206103086471558
6	A2	7	33	True	42.27664804458618
7	A2	8	33	True	44.68138003349304
8	A2	9	33	True	40.07110571861267
9	A2	10	33	True	37.396249294281006
10	A2	11	33	False	324.42075395584106
11	A2	12	33	False	12.85428786277771
12	A2	13	33	False	11.495216131210327
13	A2	14	33	False	16.897459983825684
14	A2	15	33	False	7.918454885482788
15	A2	16	33	False	7.711870908737183
16	A2	17	33	False	11.335550785064695
17	A2	18	33	True	19.205422163009644
18	A2	19	33	False	8.301100015640259
19	A2	20	33	True	17.867530822753906
20	A2	21	33	False	2.512537956237793
21	A2	22	33	False	4.959378957748413
22	A2	23	33	False	8.706419229507446
23	A2	24	33	False	9.111982107162476
0	A2	1	34	False	44.517958879470825
1	A2	2	34	False	22.804846048355103
2	A2	3	34	False	20.99148988723755
3	A2	4	34	False	17.507874727249146
4	A2	5	34	True	36.46872305870056
5	A2	6	34	False	36.86474967002869
6	A2	7	34	False	16.418100118637085
7	A2	8	34	False	34.32871103286743
8	A2	9	34	False	21.30888295173645
9	A2	10	34	True	41.9156379699707
10	A2	11	34	False	12.71161723136902
11	A2	12	34	False	4.039279222488403
12	A2	13	34	True	36.37492203712464
13	A2	14	34	False	323.16316199302673
14	A2	15	34	True	26.412853002548218
15	A2	16	34	True	28.871994972229004
16	A2	17	34	True	21.659974098205566
17	A2	18	34	False	6.982867956161499
18	A2	19	34	False	3.063561201095581
19	A2	20	34	False	6.288189888000488
20	A2	21	34	True	16.285140991210938
21	A2	22	34	False	9.24118185043335
22	A2	23	34	False	7.799705028533935
23	A2	24	34	False	10.132468938827516
0	A2	1	35	False	20.84449815750122
1	A2	2	35	False	19.160511016845703
2	A2	3	35	False	8.07231616973877
3	A2	4	35	False	23.84303116798401
4	A2	5	35	False	6.252217054367065
5	A2	6	35	False	20.715580224990845
6	A2	7	35	False	4.365232944488525
7	A2	8	35	False	5.181946754455566
8	A2	9	35	False	6.132526636123657
9	A2	10	35	False	6.478470087051392
10	A2	11	35	False	6.685234069824219
11	A2	12	35	False	15.066588163375854
12	A2	13	35	False	9.66346001625061
13	A2	14	35	False	8.862308979034424
14	A2	15	35	False	6.97291111946106
15	A2	16	35	False	8.866647958755493
16	A2	17	35	False	7.477203845977783
17	A2	18	35	False	6.204404830932617
18	A2	19	35	False	8.72538709640503
19	A2	20	35	False	9.400799989700316
20	A2	21	35	False	9.907798051834106
21	A2	22	35	False	15.713384866714478
22	A2	23	35	False	10.472695112228394
23	A2	24	35	False	21.46838402748108
0	A2	1	36	False	0.6565279960632324
1	A2	2	36	False	0.2718358039855957
2	A2	3	36	False	0.0061888694763183
3	A2	4	36	False	0.11810302734375
4	A2	5	36	False	0.0014641284942626
5	A2	6	36	False	0.000993013381958
6	A2	7	36	False	0.0068140029907226
7	A2	8	36	False	0.000993013381958
8	A2	9	36	False	0.0046329498291015
9	A2	10	36	False	0.4752931594848633
10	A2	11	36	False	0.2575898170471191
11	A2	12	36	False	0.0065207481384277
12	A2	13	36	False	0.3072688579559326
13	A2	14	36	False	0.2332379817962646
14	A2	15	36	False	0.2998120784759521
15	A2	16	36	False	0.001025915145874
16	A2	17	36	False	0.2549359798431396
17	A2	18	36	False	0.1111929416656494
18	A2	19	36	False	0.1709933280944824
19	A2	20	36	False	0.0777230262756347
20	A2	21	36	False	0.112433910369873
21	A2	22	36	False	0.2727348804473877
22	A2	23	36	False	0.1107420921325683
23	A2	24	36	False	0.2435979843139648
0	A2	1	37	False	19.748003005981445
1	A2	2	37	False	11.713576793670654
2	A2	3	37	False	15.500138998031616
3	A2	4	37	False	25.75917911529541
4	A2	5	37	False	6.739780902862549
5	A2	6	37	True	34.22295022010803
6	A2	7	37	False	15.98857808113098
7	A2	8	37	False	19.34563684463501
8	A2	9	37	False	18.100939750671387
9	A2	10	37	False	46.5923547744751
10	A2	11	37	False	36.67726278305054
11	A2	12	37	False	37.30832815170288
12	A2	13	37	True	36.24604797363281
13	A2	14	37	False	9.223551988601685
14	A2	15	37	False	302.5861387252808
15	A2	16	37	False	14.892359972000122
16	A2	17	37	False	16.777992963790894
17	A2	18	37	False	27.135215997695923
18	A2	19	37	False	11.670552968978882
19	A2	20	37	False	22.27005696296692
20	A2	21	37	False	6.885861158370972
21	A2	22	37	False	16.287260055541992
22	A2	23	37	True	13.602385997772217
23	A2	24	37	True	12.65476894378662
0	A2	1	38	False	11.785120964050291
1	A2	2	38	False	40.14681172370911
2	A2	3	38	True	35.74860095977783
3	A2	4	38	False	5.8504798412323
4	A2	5	38	False	9.53751277923584
5	A2	6	38	False	13.994559049606323
6	A2	7	38	False	34.46554684638977
7	A2	8	38	False	27.987614154815677
8	A2	9	38	False	16.046637058258057
9	A2	10	38	False	8.90721607208252
10	A2	11	38	True	34.1889967918396
11	A2	12	38	False	13.381383895874023
12	A2	13	38	True	43.91554307937622
13	A2	14	38	True	39.6007719039917
14	A2	15	38	False	1.4335570335388184
15	A2	16	38	True	325.26195311546326
16	A2	17	38	True	29.03945994377136
17	A2	18	38	True	15.739188194274902
18	A2	19	38	False	14.581171989440918
19	A2	20	38	False	5.536124229431152
20	A2	21	38	False	3.912400722503662
21	A2	22	38	False	5.563521146774292
22	A2	23	38	True	26.308087825775143
23	A2	24	38	True	12.364575147628784
0	A2	1	39	False	3.969269990921021
1	A2	2	39	False	0.0020010471343994
2	A2	3	39	False	0.0493340492248535
3	A2	4	39	False	0.2738959789276123
4	A2	5	39	False	0.6066272258758545
5	A2	6	39	False	0.1938560009002685
6	A2	7	39	False	0.0153899192810058
7	A2	8	39	False	0.2609040737152099
8	A2	9	39	False	0.0014021396636962
9	A2	10	39	False	0.0009427070617675
10	A2	11	39	False	0.3681840896606445
11	A2	12	39	False	0.0058367252349853
12	A2	13	39	False	0.113642930984497
13	A2	14	39	False	0.0510201454162597
14	A2	15	39	False	0.5937168598175049
15	A2	16	39	False	0.0265650749206542
16	A2	17	39	False	0.1331789493560791
17	A2	18	39	False	0.0008950233459472
18	A2	19	39	False	0.2211940288543701
19	A2	20	39	False	0.0401759147644043
20	A2	21	39	False	0.4102330207824707
21	A2	22	39	False	0.2086768150329589
22	A2	23	39	False	0.1306931972503662
23	A2	24	39	False	0.1543958187103271
0	A2	1	40	False	34.0579469203949
1	A2	2	40	False	15.05641484260559
2	A2	3	40	False	19.543921947479248
3	A2	4	40	False	11.184573888778688
4	A2	5	40	False	4.915173768997192
5	A2	6	40	False	10.90988063812256
6	A2	7	40	False	13.376574277877808
7	A2	8	40	False	14.434001922607422
8	A2	9	40	False	20.186980962753296
9	A2	10	40	False	21.26235294342041
10	A2	11	40	False	0.2116312980651855
11	A2	12	40	False	46.58866715431213
12	A2	13	40	True	46.3993079662323
13	A2	14	40	False	34.78909707069397
14	A2	15	40	True	31.376012802124023
15	A2	16	40	False	14.51195192337036
16	A2	17	40	False	5.783474922180176
17	A2	18	40	False	306.5284278392792
18	A2	19	40	False	0.9501099586486816
19	A2	20	40	False	3.850724697113037
20	A2	21	40	True	35.44221210479736
21	A2	22	40	False	6.274983167648315
22	A2	23	40	True	12.170434951782228
23	A2	24	40	False	20.768131971359253
0	A2	1	41	False	14.995254039764404
1	A2	2	41	True	34.945148944854736
2	A2	3	41	False	3.983074188232422
3	A2	4	41	False	15.373281717300417
4	A2	5	41	True	29.789565086364743
5	A2	6	41	False	8.361469984054565
6	A2	7	41	True	38.86674308776856
7	A2	8	41	False	3.2353670597076416
8	A2	9	41	False	11.041130065917969
9	A2	10	41	True	41.27110314369202
10	A2	11	41	False	4.0975751876831055
11	A2	12	41	True	37.31269001960754
12	A2	13	41	True	41.64974212646485
13	A2	14	41	False	18.02550292015076
14	A2	15	41	True	332.4738428592682
15	A2	16	41	False	17.05071783065796
16	A2	17	41	True	26.98591423034668
17	A2	18	41	False	15.60680890083313
18	A2	19	41	True	20.95727586746216
19	A2	20	41	True	20.854186058044437
20	A2	21	41	True	15.11363410949707
21	A2	22	41	False	8.943374872207642
22	A2	23	41	False	3.182321071624756
23	A2	24	41	False	7.168621778488159
0	A2	1	42	False	20.66402316093445
1	A2	2	42	False	10.691780090332031
2	A2	3	42	False	25.859069108963013
3	A2	4	42	True	35.152677059173584
4	A2	5	42	True	36.05388069152832
5	A2	6	42	False	19.572049856185917
6	A2	7	42	True	31.71765518188477
7	A2	8	42	False	28.25507140159607
8	A2	9	42	False	20.05815601348877
9	A2	10	42	False	20.3727810382843
10	A2	11	42	True	39.17402029037476
11	A2	12	42	False	32.88938593864441
12	A2	13	42	False	7.297283887863159
13	A2	14	42	False	313.55669617652893
14	A2	15	42	False	7.562786817550659
15	A2	16	42	False	3.486458778381348
16	A2	17	42	False	1.9096448421478271
17	A2	18	42	False	11.921392917633057
18	A2	19	42	True	30.053835153579712
19	A2	20	42	False	14.573170900344849
20	A2	21	42	True	14.020209789276125
21	A2	22	42	True	16.700026035308838
22	A2	23	42	True	16.71727991104126
23	A2	24	42	True	14.53844666481018
0	A2	1	43	False	38.76318788528442
1	A2	2	43	False	11.173585891723633
2	A2	3	43	False	6.194450855255127
3	A2	4	43	True	26.307268142700195
4	A2	5	43	False	1.5913410186767578
5	A2	6	43	False	14.903851985931396
6	A2	7	43	False	0.4486901760101318
7	A2	8	43	False	10.577861070632936
8	A2	9	43	False	10.284525871276855
9	A2	10	43	False	21.02574372291565
10	A2	11	43	False	64.91667890548706
11	A2	12	43	False	19.066209077835083
12	A2	13	43	True	43.48546504974365
13	A2	14	43	False	20.29508781433105
14	A2	15	43	True	36.61895394325256
15	A2	16	43	True	334.49278712272644
16	A2	17	43	False	9.902504920959473
17	A2	18	43	False	1.3074159622192385
18	A2	19	43	False	22.004320859909058
19	A2	20	43	True	17.637775182724
20	A2	21	43	False	7.528096914291382
21	A2	22	43	True	20.31999707221985
22	A2	23	43	True	20.20106101036072
23	A2	24	43	False	9.764883279800417
0	A2	1	44	False	42.67502188682556
1	A2	2	44	False	34.681540966033936
2	A2	3	44	False	21.31124711036682
3	A2	4	44	True	41.95564818382263
4	A2	5	44	False	15.392321109771729
5	A2	6	44	False	33.91943097114563
6	A2	7	44	False	21.46754789352417
7	A2	8	44	False	32.87537693977356
8	A2	9	44	False	3.86392879486084
9	A2	10	44	False	5.007507085800171
10	A2	11	44	False	21.157361030578613
11	A2	12	44	False	12.452476024627686
12	A2	13	44	False	21.50333905220032
13	A2	14	44	False	25.082666873931885
14	A2	15	44	False	3.533015012741089
15	A2	16	44	False	310.83428502082825
16	A2	17	44	True	32.93103289604187
17	A2	18	44	False	8.119331121444702
18	A2	19	44	True	23.39039087295532
19	A2	20	44	False	10.772854566574097
20	A2	21	44	False	20.04523801803589
21	A2	22	44	False	5.902813911437988
22	A2	23	44	True	18.331583976745605
23	A2	24	44	False	5.226963043212891
0	A2	1	45	False	34.965102195739746
1	A2	2	45	False	40.61264181137085
2	A2	3	45	True	45.53678107261658
3	A2	4	45	False	42.03193807601929
4	A2	5	45	False	33.266672134399414
5	A2	6	45	False	54.69754004478455
6	A2	7	45	False	3.143972158432007
7	A2	8	45	False	49.08873605728149
8	A2	9	45	False	17.167548179626465
9	A2	10	45	False	2.378972053527832
10	A2	11	45	False	2.566362142562866
11	A2	12	45	False	335.92367219924927
12	A2	13	45	True	36.858320236206055
13	A2	14	45	False	17.60130500793457
14	A2	15	45	False	14.417977094650269
15	A2	16	45	False	24.31815791130066
16	A2	17	45	False	17.70603585243225
17	A2	18	45	True	16.784738063812256
18	A2	19	45	False	5.21530294418335
19	A2	20	45	False	5.4276628494262695
20	A2	21	45	False	1.8699469566345213
21	A2	22	45	False	2.7555110454559326
22	A2	23	45	False	0.7385351657867432
23	A2	24	45	False	3.2533037662506104
0	A2	1	46	False	42.52995204925537
1	A2	2	46	False	12.28845191001892
2	A2	3	46	False	40.87803912162781
3	A2	4	46	False	8.240247011184692
4	A2	5	46	False	19.433669805526733
5	A2	6	46	False	37.68079113960266
6	A2	7	46	False	13.25222110748291
7	A2	8	46	False	21.577768325805664
8	A2	9	46	False	8.596574068069458
9	A2	10	46	False	19.23563003540039
10	A2	11	46	True	48.1840558052063
11	A2	12	46	False	5.799687147140503
12	A2	13	46	False	16.53391695022583
13	A2	14	46	False	2.839745044708252
14	A2	15	46	False	14.418370246887209
15	A2	16	46	False	11.348944902420044
16	A2	17	46	False	319.83725595474243
17	A2	18	46	False	3.796443700790405
18	A2	19	46	False	33.3276481628418
19	A2	20	46	False	15.367285013198853
20	A2	21	46	False	14.349377870559692
21	A2	22	46	True	23.702758073806763
22	A2	23	46	False	5.20012092590332
23	A2	24	46	False	8.598483800888062
0	A2	1	47	True	59.78748106956482
1	A2	2	47	False	4.30791711807251
2	A2	3	47	False	2.93100380897522
3	A2	4	47	False	34.62143087387085
4	A2	5	47	False	0.6999390125274658
5	A2	6	47	False	4.210797071456909
6	A2	7	47	False	20.40262222290039
7	A2	8	47	False	20.0422101020813
8	A2	9	47	True	45.272876024246216
9	A2	10	47	False	43.67086410522461
10	A2	11	47	True	51.64404821395874
11	A2	12	47	False	2.32633113861084
12	A2	13	47	False	0.1514439582824707
13	A2	14	47	True	38.57141089439392
14	A2	15	47	True	321.52094411849976
15	A2	16	47	False	7.622834205627441
16	A2	17	47	True	35.67403602600098
17	A2	18	47	False	19.807464838027958
18	A2	19	47	False	21.07450294494629
19	A2	20	47	True	20.150070190429688
20	A2	21	47	False	1.22694993019104
21	A2	22	47	True	14.662308692932127
22	A2	23	47	False	14.559968948364258
23	A2	24	47	False	1.940006971359253
0	A2	1	48	False	57.60469675064087
1	A2	2	48	False	23.008424758911133
2	A2	3	48	True	40.160764932632446
3	A2	4	48	False	37.79106998443604
4	A2	5	48	False	13.32548189163208
5	A2	6	48	False	21.814155101776123
6	A2	7	48	False	51.91884398460388
7	A2	8	48	False	28.19643998146057
8	A2	9	48	False	0.0291390419006347
9	A2	10	48	True	44.88815999031067
10	A2	11	48	False	332.29734659194946
11	A2	12	48	False	3.689233064651489
12	A2	13	48	False	4.478481769561768
13	A2	14	48	False	29.26516103744507
14	A2	15	48	True	28.53749680519104
15	A2	16	48	False	9.025286197662354
16	A2	17	48	False	4.908651113510132
17	A2	18	48	False	9.076985836029053
18	A2	19	48	False	5.999990940093994
19	A2	20	48	False	16.976084232330322
20	A2	21	48	False	7.860252857208252
21	A2	22	48	True	16.544224977493286
22	A2	23	48	False	8.235063791275024
23	A2	24	48	False	0.8617448806762695
0	A2	1	49	False	55.31939482688904
1	A2	2	49	False	37.53402280807495
2	A2	3	49	False	26.00248384475708
3	A2	4	49	False	23.841349124908447
4	A2	5	49	True	46.886982917785645
5	A2	6	49	True	72.02769613265991
6	A2	7	49	False	19.37729525566101
7	A2	8	49	False	4.307914018630981
8	A2	9	49	False	3.124466180801392
9	A2	10	49	False	31.91719388961792
10	A2	11	49	False	4.082498073577881
11	A2	12	49	False	3.847148180007935
12	A2	13	49	False	4.741267919540405
13	A2	14	49	False	4.188630104064941
14	A2	15	49	False	345.61376786231995
15	A2	16	49	False	13.892930030822754
16	A2	17	49	True	32.87793517112732
17	A2	18	49	False	12.11620831489563
18	A2	19	49	False	11.261334896087646
19	A2	20	49	False	14.505781888961792
20	A2	21	49	False	3.448113918304444
21	A2	22	49	False	15.56078815460205
22	A2	23	49	False	9.849570035934448
23	A2	24	49	False	0.0723578929901123
0	A2	1	50	False	33.10847806930542
1	A2	2	50	False	1.959067106246948
2	A2	3	50	False	20.486325979232788
3	A2	4	50	False	7.108829021453857
4	A2	5	50	False	20.53604292869568
5	A2	6	50	True	42.44574689865112
6	A2	7	50	True	43.535720109939575
7	A2	8	50	True	52.9944531917572
8	A2	9	50	False	21.88700580596924
9	A2	10	50	False	11.418169021606444
10	A2	11	50	False	20.536853075027462
11	A2	12	50	False	19.79716992378235
12	A2	13	50	False	1.4049451351165771
13	A2	14	50	False	19.565868854522705
14	A2	15	50	False	326.4904408454895
15	A2	16	50	False	6.391860008239746
16	A2	17	50	True	38.07222604751587
17	A2	18	50	True	23.208295106887817
18	A2	19	50	True	21.35503578186035
19	A2	20	50	False	0.8167858123779297
20	A2	21	50	True	18.06750798225403
21	A2	22	50	True	17.91410517692566
22	A2	23	50	False	7.557586908340454
23	A2	24	50	False	2.5714809894561768
0	A2	1	51	False	17.385788202285767
1	A2	2	51	False	7.434952974319458
2	A2	3	51	False	39.54152297973633
3	A2	4	51	False	6.371071815490723
4	A2	5	51	False	3.954976797103882
5	A2	6	51	False	2.2396240234375
6	A2	7	51	False	27.56220006942749
7	A2	8	51	False	4.147287130355835
8	A2	9	51	False	21.01427006721497
9	A2	10	51	False	0.0014629364013671
10	A2	11	51	False	0.001439094543457
11	A2	12	51	False	0.0012221336364746
12	A2	13	51	False	0.0010178089141845
13	A2	14	51	False	0.1276979446411132
14	A2	15	51	False	0.000906229019165
15	A2	16	51	False	0.3006420135498047
16	A2	17	51	False	0.0569322109222412
17	A2	18	51	False	0.0068500041961669
18	A2	19	51	False	0.0543489456176757
19	A2	20	51	False	0.0080468654632568
20	A2	21	51	False	0.0165967941284179
21	A2	22	51	False	0.0250060558319091
22	A2	23	51	False	0.040306806564331
23	A2	24	51	False	0.0085818767547607
0	A2	1	52	False	25.188477277755737
1	A2	2	52	False	4.870978116989136
2	A2	3	52	False	12.049308776855469
3	A2	4	52	True	40.45482802391052
4	A2	5	52	False	23.25021982192993
5	A2	6	52	True	46.224292039871216
6	A2	7	52	False	9.189048051834106
7	A2	8	52	False	37.998284101486206
8	A2	9	52	True	44.56402802467346
9	A2	10	52	True	49.236061096191406
10	A2	11	52	False	28.33131504058838
11	A2	12	52	True	327.80816674232483
12	A2	13	52	True	35.99182605743408
13	A2	14	52	False	13.701992273330688
14	A2	15	52	False	4.278233766555786
15	A2	16	52	True	24.51252293586731
16	A2	17	52	False	7.706379175186157
17	A2	18	52	False	8.387837171554565
18	A2	19	52	False	5.037153720855713
19	A2	20	52	False	2.674208879470825
20	A2	21	52	False	10.323255062103271
21	A2	22	52	False	3.681812047958374
22	A2	23	52	False	2.4728927612304688
23	A2	24	52	False	6.60075306892395
0	A2	1	53	False	42.53945589065552
1	A2	2	53	False	15.700791120529177
2	A2	3	53	False	22.618088960647583
3	A2	4	53	False	39.63149905204773
4	A2	5	53	True	44.6902768611908
5	A2	6	53	True	55.30927300453186
6	A2	7	53	False	31.2346510887146
7	A2	8	53	False	20.06520795822144
8	A2	9	53	True	47.49976396560669
9	A2	10	53	False	318.367635011673
10	A2	11	53	False	13.634432077407835
11	A2	12	53	True	36.79287791252136
12	A2	13	53	False	0.863865852355957
13	A2	14	53	False	0.0399999618530273
14	A2	15	53	False	0.0564899444580078
15	A2	16	53	False	0.0018219947814941
16	A2	17	53	False	0.0042469501495361
17	A2	18	53	False	0.0007388591766357
18	A2	19	53	False	0.0245130062103271
19	A2	20	53	False	0.000831127166748
20	A2	21	53	False	0.0008139610290527
21	A2	22	53	False	0.0007190704345703
22	A2	23	53	False	0.0013918876647949
23	A2	24	53	False	0.0103747844696044
0	A2	1	54	False	60.56755518913269
1	A2	2	54	False	23.55341100692749
2	A2	3	54	False	39.65518808364868
3	A2	4	54	False	24.19656205177307
4	A2	5	54	False	20.823877811431885
5	A2	6	54	False	48.11214780807495
6	A2	7	54	False	2.779529094696045
7	A2	8	54	False	5.600360155105591
8	A2	9	54	False	3.26883602142334
9	A2	10	54	False	35.913604974746704
10	A2	11	54	False	44.69616222381592
11	A2	12	54	True	338.58887910842896
12	A2	13	54	True	44.57997083663941
13	A2	14	54	False	4.807950019836426
14	A2	15	54	True	28.36252498626709
15	A2	16	54	False	0.0736651420593261
16	A2	17	54	False	0.0302531719207763
17	A2	18	54	False	2.730386257171631
18	A2	19	54	False	2.8147411346435547
19	A2	20	54	False	19.48556113243103
20	A2	21	54	False	5.009066104888916
21	A2	22	54	False	4.566830158233643
22	A2	23	54	False	2.323812961578369
23	A2	24	54	False	6.67078709602356
0	A2	1	55	False	12.141321897506714
1	A2	2	55	False	30.44389605522156
2	A2	3	55	False	34.569154024124146
3	A2	4	55	False	27.20162320137024
4	A2	5	55	False	32.90631866455078
5	A2	6	55	False	0.4727799892425537
6	A2	7	55	False	18.729915857315063
7	A2	8	55	False	21.1712110042572
8	A2	9	55	False	1.870973825454712
9	A2	10	55	True	62.0242121219635
10	A2	11	55	False	4.980362892150879
11	A2	12	55	False	23.11195182800293
12	A2	13	55	False	36.26258087158203
13	A2	14	55	False	8.269365072250366
14	A2	15	55	False	327.60920095443726
15	A2	16	55	False	17.966980934143066
16	A2	17	55	False	12.92212700843811
17	A2	18	55	False	4.353221893310547
18	A2	19	55	False	24.181292057037357
19	A2	20	55	False	13.9877769947052
20	A2	21	55	False	20.810317993164062
21	A2	22	55	False	12.103963136672974
22	A2	23	55	False	11.62240481376648
23	A2	24	55	False	0.2114558219909668
0	A2	1	56	False	20.574308156967163
1	A2	2	56	False	23.821451902389526
2	A2	3	56	False	20.019327878952023
3	A2	4	56	False	14.98384404182434
4	A2	5	56	False	0.4262518882751465
5	A2	6	56	False	0.0146980285644531
6	A2	7	56	False	0.0021979808807373
7	A2	8	56	False	0.0026628971099853
8	A2	9	56	False	0.0033028125762939
9	A2	10	56	False	0.0022909641265869
10	A2	11	56	False	0.0037713050842285
11	A2	12	56	False	0.0022709369659423
12	A2	13	56	False	0.0160460472106933
13	A2	14	56	False	0.0049028396606445
14	A2	15	56	False	0.0030241012573242
15	A2	16	56	False	0.0034799575805664
16	A2	17	56	False	0.1051080226898193
17	A2	18	56	False	0.1892611980438232
18	A2	19	56	False	0.0584888458251953
19	A2	20	56	False	0.2119600772857666
20	A2	21	56	False	0.182121992111206
21	A2	22	56	False	0.1445240974426269
22	A2	23	56	False	0.0383977890014648
23	A2	24	56	False	0.000931978225708
0	A2	1	57	False	13.786187171936035
1	A2	2	57	True	58.69747686386109
2	A2	3	57	True	39.26817202568054
3	A2	4	57	False	10.474430322647097
4	A2	5	57	False	42.34108281135559
5	A2	6	57	False	39.67153978347778
6	A2	7	57	False	17.06630301475525
7	A2	8	57	False	11.225084781646729
8	A2	9	57	False	21.72976589202881
9	A2	10	57	False	16.700572967529297
10	A2	11	57	False	9.952677965164185
11	A2	12	57	False	16.763826847076416
12	A2	13	57	True	340.4606258869171
13	A2	14	57	True	49.27125787734985
14	A2	15	57	False	12.977377891540527
15	A2	16	57	False	7.84950590133667
16	A2	17	57	True	24.888860940933228
17	A2	18	57	False	10.241671085357666
18	A2	19	57	False	7.02674412727356
19	A2	20	57	False	0.0375599861145019
20	A2	21	57	False	4.336972951889038
21	A2	22	57	False	4.255926132202148
22	A2	23	57	False	8.28988003730774
23	A2	24	57	True	17.63619589805603
0	A2	1	58	False	39.1614511013031
1	A2	2	58	False	9.594549655914308
2	A2	3	58	False	32.42794680595398
3	A2	4	58	False	4.14690375328064
4	A2	5	58	False	0.1943221092224121
5	A2	6	58	False	0.0576148033142089
6	A2	7	58	False	0.0523791313171386
7	A2	8	58	False	0.0332298278808593
8	A2	9	58	False	0.3319029808044433
9	A2	10	58	False	0.0030181407928466
10	A2	11	58	False	0.2138621807098388
11	A2	12	58	False	0.0816099643707275
12	A2	13	58	False	0.0047616958618164
13	A2	14	58	False	0.0038769245147705
14	A2	15	58	False	0.2449653148651123
15	A2	16	58	False	0.0101282596588134
16	A2	17	58	False	0.002352237701416
17	A2	18	58	False	0.0045630931854248
18	A2	19	58	False	0.0402379035949707
19	A2	20	58	False	0.1812598705291748
20	A2	21	58	False	0.0285029411315917
21	A2	22	58	False	0.016366958618164
22	A2	23	58	False	0.0060677528381347
23	A2	24	58	False	0.0762472152709961
0	A2	1	59	False	56.61014103889465
1	A2	2	59	False	36.82657790184021
2	A2	3	59	False	25.144718170166016
3	A2	4	59	False	44.77965617179871
4	A2	5	59	False	51.97593593597412
5	A2	6	59	False	24.28966522216797
6	A2	7	59	False	26.58895492553711
7	A2	8	59	False	23.981180906295776
8	A2	9	59	True	345.67894196510315
9	A2	10	59	False	17.124273777008057
10	A2	11	59	False	39.309741258621216
11	A2	12	59	False	21.818915843963623
12	A2	13	59	True	25.11935496330261
13	A2	14	59	False	17.601346015930176
14	A2	15	59	False	5.3384108543396
15	A2	16	59	False	13.007200002670288
16	A2	17	59	False	1.0182478427886963
17	A2	18	59	False	10.688712120056152
18	A2	19	59	False	1.2329471111297607
19	A2	20	59	False	3.631160259246826
20	A2	21	59	False	1.0211420059204102
21	A2	22	59	False	1.141023874282837
22	A2	23	59	False	3.2354660034179688
23	A2	24	59	False	3.4708168506622314
0	A2	1	60	True	54.033636808395386
1	A2	2	60	True	37.64875626564026
2	A2	3	60	False	32.980714082717896
3	A2	4	60	False	7.764257907867432
4	A2	5	60	False	17.48364782333374
5	A2	6	60	False	43.49153113365173
6	A2	7	60	True	59.59965205192566
7	A2	8	60	False	37.125354051589966
8	A2	9	60	False	30.195570945739743
9	A2	10	60	False	310.90403509140015
10	A2	11	60	False	36.86287927627564
11	A2	12	60	True	27.28226900100708
12	A2	13	60	False	6.2056968212127686
13	A2	14	60	False	12.976473808288574
14	A2	15	60	False	10.566293001174929
15	A2	16	60	False	13.28318214416504
16	A2	17	60	False	10.608461141586304
17	A2	18	60	False	9.318280935287476
18	A2	19	60	False	14.15848994255066
19	A2	20	60	True	8.719797134399414
20	A2	21	60	False	0.0041601657867431
21	A2	22	60	False	0.0040056705474853
22	A2	23	60	False	0.001162052154541
23	A2	24	60	False	0.0113131999969482
0	A2	1	61	True	48.78867316246033
1	A2	2	61	False	32.22307205200195
2	A2	3	61	False	5.9637291431427
3	A2	4	61	False	16.3125901222229
4	A2	5	61	False	11.481492042541504
5	A2	6	61	False	2.766345977783203
6	A2	7	61	True	47.08302402496338
7	A2	8	61	True	61.97239804267883
8	A2	9	61	False	2.1201541423797607
9	A2	10	61	False	26.57277584075928
10	A2	11	61	False	6.08332109451294
11	A2	12	61	False	21.556612253189087
12	A2	13	61	False	25.9022319316864
13	A2	14	61	True	336.8649032115936
14	A2	15	61	False	3.626783847808838
15	A2	16	61	False	3.443796157836914
16	A2	17	61	False	0.3168680667877197
17	A2	18	61	False	0.0010051727294921
18	A2	19	61	False	0.0028419494628906
19	A2	20	61	False	0.0019466876983642
20	A2	21	61	False	0.0022239685058593
