AGENT,ITERATION,NO OF GHOSTS,RESULT,TIME
A1,12,8,TRUE,0.029896975
A1,13,8,FALSE,0.009600163
A1,14,8,FALSE,0.022055864
A1,15,8,TRUE,0.04598093
A1,16,8,TRUE,0.033414841
A1,17,8,TRUE,0.066555977
A1,18,8,TRUE,0.026293993
A1,19,8,TRUE,0.029653072
A1,20,8,TRUE,0.028803825
A1,21,8,TRUE,0.045397997
A1,22,8,FALSE,0.011983156
A1,23,8,TRUE,0.024767876
A1,24,8,FALSE,0.028894901
A1,25,8,TRUE,0.057687998
A1,26,8,TRUE,0.027074814
A1,27,8,TRUE,0.037750959
A1,28,8,TRUE,0.027070999
A1,29,8,TRUE,0.030551195
A1,30,8,TRUE,0.030189037
A1,1,9,TRUE,0.025258064
A1,2,9,TRUE,0.036624908
A1,3,9,TRUE,0.032353163
A1,4,9,FALSE,0.010946035
A1,5,9,TRUE,0.037300825
A1,6,9,FALSE,0.007856131
A1,7,9,TRUE,0.051259995
A1,8,9,TRUE,0.030601978
A1,9,9,TRUE,0.03242588
A1,10,9,FALSE,0.017524958
A1,11,9,TRUE,0.027414083
A1,12,9,TRUE,0.060009003
A1,13,9,TRUE,0.031677961
A1,14,9,TRUE,0.043429136
A1,15,9,TRUE,0.026535988
A1,16,9,FALSE,0.007401228
A1,17,9,TRUE,0.025007963
A1,18,9,FALSE,0.056874037
A1,19,9,TRUE,0.032472849
A1,20,9,TRUE,0.040889978
A1,21,9,TRUE,0.031780005
A1,22,9,TRUE,0.057682991
A1,23,9,TRUE,0.026108265
A1,24,9,TRUE,0.045528173
A1,25,9,TRUE,0.033744097
A1,26,9,TRUE,0.056478024
A1,27,9,TRUE,0.03041935
A1,28,9,TRUE,0.026679039
A1,29,9,FALSE,0.012392759
A1,30,9,TRUE,0.035906792
A1,1,10,TRUE,0.048101187
A1,2,10,TRUE,0.037029982
A1,3,10,FALSE,0.0060606
A1,4,10,FALSE,0.019249916
A1,5,10,TRUE,0.032440901
A1,6,10,TRUE,0.042003155
A1,7,10,TRUE,0.117481947
A1,8,10,TRUE,0.09484911
A1,9,10,TRUE,0.037864208
A1,10,10,TRUE,0.212904215
A1,11,10,TRUE,0.032787085
A1,12,10,TRUE,0.037245035
A1,13,10,TRUE,0.071597099
A1,14,10,TRUE,0.06217289
A1,15,10,FALSE,0.028798103
A1,16,10,TRUE,0.03350687
A1,17,10,TRUE,0.033941031
A1,18,10,TRUE,0.043374062
A1,19,10,FALSE,0.024513245
A1,20,10,FALSE,0.005866051
A1,21,10,TRUE,0.048873186
A1,22,10,TRUE,0.073615789
A1,23,10,TRUE,0.078113079
A1,24,10,FALSE,0.021349192
A1,25,10,TRUE,0.057184935
A1,26,10,FALSE,0.009538889
A1,27,10,TRUE,0.032974958
A1,28,10,TRUE,0.035768747
A1,29,10,FALSE,0.013281822
A1,30,10,TRUE,0.047271013
A1,1,11,TRUE,0.042129993
A1,2,11,FALSE,0.022297859
A1,3,11,TRUE,0.036665916
A1,4,11,FALSE,0.022720098
A1,5,11,TRUE,0.043570995
A1,6,11,FALSE,0.034827948
A1,7,11,TRUE,0.036270857
A1,8,11,TRUE,0.041194677
A1,9,11,TRUE,0.048878193
A1,10,11,TRUE,0.041774035
A1,11,11,TRUE,0.039787054
A1,12,11,TRUE,0.035475969
A1,13,11,TRUE,0.035357952
A1,14,11,FALSE,0.031676054
A1,15,11,FALSE,0.011924028
A1,16,11,FALSE,0.026336908
A1,17,11,TRUE,0.036652803
A1,18,11,TRUE,0.030933142
A1,19,11,FALSE,0.019539833
A1,20,11,TRUE,0.065614939
A1,21,11,TRUE,0.029917002
A1,22,11,TRUE,0.036978006
A1,23,11,TRUE,0.034752846
A1,24,11,FALSE,0.032755136
A1,25,11,TRUE,0.028692961
A1,26,11,FALSE,0.032064915
A1,27,11,TRUE,0.029084921
A1,28,11,TRUE,0.042051077
A1,29,11,TRUE,0.039473057
A1,30,11,TRUE,0.044290066
A1,1,12,TRUE,0.030920267
A1,2,12,FALSE,0.049817085
A1,3,12,TRUE,0.036990166
A1,4,12,TRUE,0.049490929
A1,5,12,TRUE,0.040389776
A1,6,12,TRUE,0.051093817
A1,7,12,TRUE,0.035693645
A1,8,12,TRUE,0.043544054
A1,9,12,TRUE,0.036336899
A1,10,12,TRUE,0.046589851
A1,11,12,TRUE,0.038178921
A1,12,12,TRUE,0.044537067
A1,13,12,FALSE,0.004546881
A1,14,12,FALSE,0.029671907
A1,15,12,TRUE,0.049520969
A1,16,12,TRUE,0.040524006
A1,17,12,FALSE,0.03888011
A1,18,12,TRUE,0.037621021
A1,19,12,TRUE,0.049354076
A1,20,12,FALSE,0.011950731
A1,21,12,TRUE,0.053744078
A1,22,12,TRUE,0.0451231
A1,23,12,FALSE,0.02628088
A1,24,12,FALSE,0.006854057
A1,25,12,FALSE,0.042228222
A1,26,12,TRUE,0.029948235
A1,27,12,FALSE,0.083323956
A1,28,12,TRUE,0.031723976
A1,29,12,TRUE,0.046725035
A1,30,12,TRUE,0.037470102
A1,1,13,TRUE,0.05172801
A1,2,13,TRUE,0.044533014
A1,3,13,FALSE,0.027456045
A1,4,13,TRUE,0.040988922
A1,5,13,TRUE,0.046145916
A1,6,13,TRUE,0.030201912
A1,7,13,TRUE,0.030657768
A1,8,13,FALSE,0.013231039
A1,9,13,FALSE,0.018261909
A1,10,13,FALSE,0.009591103
A1,11,13,FALSE,0.023110151
A1,12,13,TRUE,0.036904097
A1,13,13,FALSE,0.011907101
A1,14,13,TRUE,0.051486015
A1,15,13,TRUE,0.032366753
A1,16,13,FALSE,0.033432245
A1,17,13,TRUE,0.045479298
A1,18,13,TRUE,0.044753075
A1,19,13,FALSE,0.018029928
A1,20,13,TRUE,0.038522959
A1,21,13,TRUE,0.031988859
A1,22,13,TRUE,0.040842772
A1,23,13,FALSE,0.009886026
A1,24,13,TRUE,0.034934998
A1,25,13,FALSE,0.021878719
A1,26,13,TRUE,0.050748825
A1,27,13,TRUE,0.042579889
A1,28,13,FALSE,0.006083965
A1,29,13,TRUE,0.050400972
A1,30,13,TRUE,0.030995846
A1,1,14,TRUE,0.078108788
A1,2,14,TRUE,0.036770105
A1,3,14,TRUE,0.058900356
A1,4,14,FALSE,0.015960932
A1,5,14,TRUE,0.046794891
A1,6,14,TRUE,0.031689882
A1,7,14,TRUE,0.054194927
A1,8,14,TRUE,0.067564964
A1,9,14,TRUE,0.034567833
A1,10,14,TRUE,0.042876959
A1,11,14,TRUE,0.054734945
A1,12,14,TRUE,0.036930084
A1,13,14,TRUE,0.046995878
A1,14,14,TRUE,0.050738096
A1,15,14,TRUE,0.030698299
A1,16,14,FALSE,0.067366123
A1,17,14,FALSE,0.013561726
A1,18,14,TRUE,0.047930956
A1,19,14,TRUE,0.03549695
A1,20,14,FALSE,0.01774478
A1,21,14,TRUE,0.056527138
A1,22,14,TRUE,0.038757801
A1,23,14,TRUE,0.081981897
A1,24,14,TRUE,0.035218954
A1,25,14,TRUE,0.055500746
A1,26,14,FALSE,0.016294241
A1,27,14,TRUE,0.047875166
A1,28,14,TRUE,0.032156944
A1,29,14,FALSE,0.017421961
A1,30,14,TRUE,0.084280729
A1,1,15,TRUE,0.035704851
A1,2,15,TRUE,0.034095049
A1,3,15,FALSE,0.020808935
A1,4,15,FALSE,0.017957687
A1,5,15,TRUE,0.033804893
A1,6,15,FALSE,0.014671087
A1,7,15,FALSE,0.017140865
A1,8,15,FALSE,0.055367231
A1,9,15,FALSE,0.037621737
A1,10,15,FALSE,0.020390034
A1,11,15,FALSE,0.012541771
A1,12,15,TRUE,0.042173147
A1,13,15,FALSE,0.019745111
A1,14,15,FALSE,0.03648901
A1,15,15,TRUE,0.032677889
A1,16,15,TRUE,0.033124924
A1,17,15,FALSE,0.017339945
A1,18,15,TRUE,0.07525301
A1,19,15,FALSE,0.006108284
A1,20,15,TRUE,0.045291185
A1,21,15,FALSE,0.02623415
A1,22,15,FALSE,0.026899099
A1,23,15,FALSE,0.038476706
A1,24,15,TRUE,0.059894085
A1,25,15,TRUE,0.03763628
A1,26,15,FALSE,0.012395144
A1,27,15,FALSE,0.009619951
A1,28,15,TRUE,0.040699959
A1,29,15,TRUE,0.032529831
A1,30,15,TRUE,0.033238888
A1,1,16,FALSE,0.013509989
A1,2,16,TRUE,0.052725315
A1,3,16,TRUE,0.05447197
A1,4,16,TRUE,0.032660007
A1,5,16,FALSE,0.012894869
A1,6,16,FALSE,0.015094995
A1,7,16,TRUE,0.085515976
A1,8,16,FALSE,0.008714914
A1,9,16,FALSE,0.023104906
A1,10,16,TRUE,0.045915842
A1,11,16,TRUE,0.046917915
A1,12,16,FALSE,0.017930031
A1,13,16,FALSE,0.010816813
A1,14,16,TRUE,0.083762169
A1,15,16,TRUE,0.04248786
A1,16,16,FALSE,0.033562183
A1,17,16,TRUE,0.034955025
A1,18,16,FALSE,0.022739887
A1,19,16,TRUE,0.088135958
A1,20,16,TRUE,0.038676023
A1,21,16,FALSE,0.020194054
A1,22,16,FALSE,0.005296946
A1,23,16,TRUE,0.081355095
A1,24,16,TRUE,0.034323215
A1,25,16,TRUE,0.037533998
A1,26,16,FALSE,0.042212248
A1,27,16,FALSE,0.251193285
A1,28,16,FALSE,0.065214872
A1,29,16,FALSE,0.050060034
A1,30,16,FALSE,0.057912111
A1,1,17,TRUE,0.09738636
A1,2,17,FALSE,0.014862061
A1,3,17,TRUE,0.130992174
A1,4,17,TRUE,0.088057995
A1,5,17,TRUE,0.058311939
A1,6,17,FALSE,0.045353174
A1,7,17,FALSE,0.030081749
A1,8,17,TRUE,0.058657169
A1,9,17,TRUE,0.046051979
A1,10,17,FALSE,0.01551795
A1,11,17,TRUE,0.096260786
A1,12,17,TRUE,0.042160988
A1,13,17,FALSE,0.012366772
A1,14,17,FALSE,0.015610218
A1,15,17,TRUE,0.083615065
A1,16,17,FALSE,0.012691021
A1,17,17,TRUE,0.088123083
A1,18,17,FALSE,0.019526958
A1,19,17,FALSE,0.012331724
A1,20,17,FALSE,0.014888763
A1,21,17,TRUE,0.061889172
A1,22,17,FALSE,0.037253857
A1,23,17,TRUE,0.073406935
A1,24,17,FALSE,0.009092093
A1,25,17,FALSE,0.039937019
A1,26,17,TRUE,0.070611954
A1,27,17,FALSE,0.048287153
A1,28,17,TRUE,0.047308922
A1,29,17,TRUE,0.051229
A1,30,17,TRUE,0.048669815
A1,1,18,FALSE,0.015541077
A1,2,18,TRUE,0.080323935
A1,3,18,TRUE,0.048028946
A1,4,18,TRUE,0.052741051
A1,5,18,FALSE,0.039687872
A1,6,18,FALSE,0.013117075
A1,7,18,FALSE,0.006398916
A1,8,18,FALSE,0.033284903
A1,9,18,TRUE,0.044264078
A1,10,18,TRUE,0.042548895
A1,11,18,FALSE,0.027783155
A1,12,18,TRUE,0.06461072
A1,13,18,FALSE,0.006028175
A1,14,18,FALSE,0.024112701
A1,15,18,FALSE,0.020783186
A1,16,18,TRUE,0.045263767
A1,17,18,TRUE,0.058485985
A1,18,18,TRUE,0.043187857
A1,19,18,FALSE,0.036482096
A1,20,18,TRUE,0.055719852
A1,21,18,TRUE,0.046153784
A1,22,18,TRUE,0.048023939
A1,23,18,TRUE,0.048751116
A1,24,18,TRUE,0.05061698
A1,25,18,TRUE,0.039417982
A1,26,18,TRUE,0.038478136
A1,27,18,TRUE,0.047310114
A1,28,18,TRUE,0.037328243
A1,29,18,FALSE,0.016875029
A1,30,18,TRUE,0.08433795
A1,1,19,TRUE,0.060815096
A1,2,19,TRUE,0.047117233
A1,3,19,TRUE,0.048716068
A1,4,19,FALSE,0.015912056
A1,5,19,FALSE,0.014820814
A1,6,19,FALSE,0.075420141
A1,7,19,FALSE,0.006197691
A1,8,19,TRUE,0.07955575
A1,9,19,FALSE,0.030502796
A1,10,19,FALSE,0.044464827
A1,11,19,FALSE,0.036996126
A1,12,19,FALSE,0.036353111
A1,13,19,FALSE,0.036524057
A1,14,19,TRUE,0.080742121
A1,15,19,FALSE,0.022138119
A1,16,19,TRUE,0.086827993
A1,17,19,TRUE,0.090120077
A1,18,19,TRUE,0.045804024
A1,19,19,FALSE,0.036617041
A1,20,19,FALSE,0.030045986
A1,21,19,TRUE,0.067632914
A1,22,19,TRUE,0.037333965
A1,23,19,TRUE,0.059592009
A1,24,19,FALSE,0.016983986
A1,25,19,FALSE,0.006637812
A1,26,19,TRUE,0.083779097
A1,27,19,FALSE,0.006890059
A1,28,19,TRUE,0.044613838
A1,29,19,TRUE,0.047908068
A1,30,19,TRUE,0.058968067
A1,1,20,FALSE,0.016015768
A1,2,20,FALSE,0.006799936
A1,3,20,TRUE,0.088468075
A1,4,20,TRUE,0.072150707
A1,5,20,FALSE,0.016743898
A1,6,20,TRUE,0.071836948
A1,7,20,TRUE,0.087141991
A1,8,20,FALSE,0.017899036
A1,9,20,TRUE,0.089728117
A1,10,20,FALSE,0.045684099
A1,11,20,FALSE,0.030221939
A1,12,20,TRUE,0.081643105
A1,13,20,FALSE,0.024250031
A1,14,20,TRUE,0.055545807
A1,15,20,TRUE,0.105003834
A1,16,20,TRUE,0.075586081
A1,17,20,TRUE,0.066849947
A1,18,20,TRUE,0.075832129
A1,19,20,FALSE,0.020148993
A1,20,20,TRUE,0.091444016
A1,21,20,TRUE,0.05239296
A1,22,20,FALSE,0.036435843
A1,23,20,TRUE,0.064161062
A1,24,20,TRUE,0.057212114
A1,25,20,TRUE,0.06756711
A1,26,20,FALSE,0.020352125
A1,27,20,TRUE,0.102777243
A1,28,20,TRUE,0.054699898
A1,29,20,FALSE,0.007722855
A1,30,20,TRUE,0.095079899
A1,1,21,TRUE,0.05510211
A1,2,21,FALSE,0.080416918
A1,3,21,FALSE,0.065368176
A1,4,21,TRUE,0.094775915
A1,5,21,TRUE,0.102476835
A1,6,21,TRUE,0.06726408
A1,7,21,FALSE,0.024199963
A1,8,21,TRUE,0.077155828
A1,9,21,FALSE,0.006971836
A1,10,21,TRUE,0.061799049
A1,11,21,TRUE,0.072934866
A1,12,21,TRUE,0.06065011
A1,13,21,FALSE,0.023175955
A1,14,21,TRUE,0.082896709
A1,15,21,TRUE,0.057747126
A1,16,21,TRUE,0.081607342
A1,17,21,TRUE,0.066186905
A1,18,21,FALSE,0.047520876
A1,19,21,FALSE,0.01842308
A1,20,21,FALSE,0.07051897
A1,21,21,FALSE,0.021224976
A1,22,21,TRUE,0.090229034
A1,23,21,FALSE,0.016855955
A1,24,21,TRUE,0.070846796
A1,25,21,FALSE,0.040380955
A1,26,21,FALSE,0.023046017
A1,27,21,FALSE,0.007021189
A1,28,21,FALSE,0.051870108
A1,29,21,FALSE,0.020647049
A1,30,21,FALSE,0.053777933
A1,1,22,TRUE,0.090834856
A1,2,22,TRUE,0.047417164
A1,3,22,FALSE,0.026466131
A1,4,22,TRUE,0.061514854
A1,5,22,FALSE,0.005586147
A1,6,22,TRUE,0.072643042
A1,7,22,FALSE,0.012226105
A1,8,22,FALSE,0.010247946
A1,9,22,FALSE,0.014352083
A1,10,22,FALSE,0.046947002
A1,11,22,FALSE,0.00982213
A1,12,22,TRUE,0.071069241
A1,13,22,FALSE,0.036163807
A1,14,22,TRUE,0.093204975
A1,15,22,FALSE,0.049923182
A1,16,22,TRUE,0.070781946
A1,17,22,TRUE,0.086477995
A1,18,22,TRUE,0.060811043
A1,19,22,FALSE,0.015007973
A1,20,22,TRUE,0.089782953
A1,21,22,FALSE,0.041153908
A1,22,22,TRUE,0.063616037
A1,23,22,FALSE,0.045439959
A1,24,22,TRUE,0.079384804
A1,25,22,TRUE,0.074424267
A1,26,22,FALSE,0.037308931
A1,27,22,FALSE,0.032347202
A1,28,22,FALSE,0.064313889
A1,29,22,FALSE,0.007791996
A1,30,22,FALSE,0.017539024
A1,1,23,TRUE,0.090284109
A1,2,23,FALSE,0.008571863
A1,3,23,FALSE,0.036472082
A1,4,23,FALSE,0.020395041
A1,5,23,FALSE,0.088310957
A1,6,23,FALSE,0.042507887
A1,7,23,FALSE,0.005269289
A1,8,23,FALSE,0.00997591
A1,9,23,TRUE,0.082388878
A1,10,23,TRUE,0.073565006
A1,11,23,TRUE,0.089259148
A1,12,23,FALSE,0.038446188
A1,13,23,TRUE,0.094395161
A1,14,23,TRUE,0.082942963
A1,15,23,TRUE,0.079385996
A1,16,23,FALSE,0.01834321
A1,17,23,FALSE,0.056089878
A1,18,23,FALSE,0.010799885
A1,19,23,TRUE,0.09187007
A1,20,23,FALSE,0.017638922
A1,21,23,FALSE,0.015398026
A1,22,23,TRUE,0.090912104
A1,23,23,FALSE,0.041837215
A1,24,23,FALSE,0.023647785
A1,25,23,FALSE,0.014861107
A1,26,23,FALSE,0.043392897
A1,27,23,TRUE,0.054182053
A1,28,23,TRUE,0.077084064
A1,29,23,FALSE,0.00740695
A1,30,23,FALSE,0.00868988
A1,1,24,FALSE,0.047826767
A1,2,24,TRUE,0.092955828
A1,3,24,FALSE,0.018244982
A1,4,24,TRUE,0.097789764
A1,5,24,FALSE,0.018544912
A1,6,24,TRUE,0.102373123
A1,7,24,TRUE,0.075553894
A1,8,24,TRUE,0.107674122
A1,9,24,TRUE,0.096992016
A1,10,24,TRUE,0.079278708
A1,11,24,FALSE,0.092905045
A1,12,24,TRUE,0.092961073
A1,13,24,TRUE,0.070380926
A1,14,24,FALSE,0.018608809
A1,15,24,TRUE,0.092755079
A1,16,24,FALSE,0.046663284
A1,17,24,TRUE,0.092864037
A1,18,24,TRUE,0.064086676
A1,19,24,FALSE,0.02380085
A1,20,24,TRUE,0.080495834
A1,21,24,FALSE,0.022156
A1,22,24,TRUE,0.090781927
A1,23,24,TRUE,0.057532787
A1,24,24,TRUE,0.079851151
A1,25,24,FALSE,0.0321908
A1,26,24,TRUE,0.082401037
A1,27,24,FALSE,0.076395988
A1,28,24,FALSE,0.032346725
A1,29,24,TRUE,0.083957911
A1,30,24,TRUE,0.090087891
A1,1,25,TRUE,0.093236923
A1,2,25,FALSE,0.01680398
A1,3,25,TRUE,0.094056129
A1,4,25,TRUE,0.079797029
A1,5,25,TRUE,0.082716942
A1,6,25,TRUE,0.092930079
A1,7,25,FALSE,0.005057096
A1,8,25,FALSE,0.018393278
A1,9,25,TRUE,0.086224079
A1,10,25,FALSE,0.016294003
A1,11,25,TRUE,0.12101984
A1,12,25,FALSE,0.062206984
A1,13,25,TRUE,0.077570915
A1,14,25,TRUE,0.08473897
A1,15,25,FALSE,0.032115221
A1,16,25,TRUE,0.079141855
A1,17,25,FALSE,0.056740761
A1,18,25,FALSE,0.025865078
A1,19,25,FALSE,0.04819417
A1,20,25,FALSE,0.073945761
A1,21,25,TRUE,0.094147921
A1,22,25,FALSE,0.025840044
A1,23,25,TRUE,0.081830025
A1,24,25,TRUE,0.087749004
A1,25,25,FALSE,0.015578747
A1,26,25,TRUE,0.093914986
A1,27,25,FALSE,0.006651163
A1,28,25,FALSE,0.005525112
A1,29,25,TRUE,0.072385073
A1,30,25,FALSE,0.013687849
A1,1,26,FALSE,0.045875072
A1,2,26,TRUE,0.091706991
A1,3,26,TRUE,0.104617119
A1,4,26,TRUE,0.11268115
A1,5,26,TRUE,0.088629961
A1,6,26,TRUE,0.075542927
A1,7,26,TRUE,0.088605881
A1,8,26,FALSE,0.005488873
A1,9,26,TRUE,0.080854177
A1,10,26,FALSE,0.00835371
A1,11,26,FALSE,0.021144152
A1,12,26,FALSE,0.014263153
A1,13,26,TRUE,0.090355873
A1,14,26,FALSE,0.005234241
A1,15,26,FALSE,0.060645819
A1,16,26,FALSE,0.025655031
A1,17,26,TRUE,0.083622694
A1,18,26,FALSE,0.01533103
A1,19,26,TRUE,0.118623972
A1,20,26,FALSE,0.017541885
A1,21,26,FALSE,0.008385181
A1,22,26,FALSE,0.008820295
A1,23,26,FALSE,0.00757122
A1,24,26,TRUE,0.093131781
