AGENT,ITERATION,NO OF GHOSTS,RESULT,TIME
A5,9,4,TRUE,0.039033413
A5,10,4,TRUE,0.031481504
A5,11,4,TRUE,0.030038357
A5,12,4,TRUE,0.034340382
A5,13,4,TRUE,0.036216974
A5,14,4,TRUE,0.035514593
A5,15,4,TRUE,0.03366518
A5,16,4,TRUE,0.033268452
A5,17,4,TRUE,0.039856911
A5,18,4,TRUE,0.041002035
A5,19,4,FALSE,0.019139528
A5,20,4,TRUE,0.033593178
A5,21,4,TRUE,0.03606987
A5,22,4,TRUE,0.038000822
A5,23,4,TRUE,0.037180901
A5,24,4,TRUE,0.03373456
A5,25,4,TRUE,0.042097569
A5,26,4,TRUE,0.037756681
A5,27,4,TRUE,0.031124592
A5,28,4,TRUE,0.031137705
A5,29,4,TRUE,0.031212807
A5,30,4,TRUE,0.042687416
A5,1,5,TRUE,0.043941975
A5,2,5,TRUE,0.034509897
A5,3,5,TRUE,0.037714243
A5,4,5,TRUE,0.038295269
A5,5,5,TRUE,0.036463022
A5,6,5,TRUE,0.032158852
A5,7,5,TRUE,0.041871071
A5,8,5,TRUE,0.03557229
A5,9,5,TRUE,0.037789822
A5,10,5,TRUE,0.034005404
A5,11,5,TRUE,0.040173054
A5,12,5,TRUE,0.042134285
A5,13,5,TRUE,0.037596703
A5,14,5,TRUE,0.036600113
A5,15,5,TRUE,0.03657794
A5,16,5,TRUE,0.038477898
A5,17,5,TRUE,0.038603306
A5,18,5,TRUE,0.037686348
A5,19,5,TRUE,0.040919542
A5,20,5,FALSE,0.023050308
A5,21,5,TRUE,0.036396265
A5,22,5,FALSE,0.003669262
A5,23,5,TRUE,0.049817562
A5,24,5,FALSE,0.016738892
A5,25,5,TRUE,0.042357206
A5,26,5,TRUE,0.036609411
A5,27,5,TRUE,0.046921253
A5,28,5,TRUE,0.041059971
A5,29,5,TRUE,0.037199497
A5,30,5,TRUE,0.04037118
A5,1,6,FALSE,0.040449381
A5,2,6,TRUE,0.039721012
A5,3,6,TRUE,0.048464298
A5,4,6,TRUE,0.049034595
A5,5,6,TRUE,0.036711454
A5,6,6,TRUE,0.045298815
A5,7,6,TRUE,0.035844803
A5,8,6,TRUE,0.038532257
A5,9,6,TRUE,0.037155867
A5,10,6,TRUE,0.04778266
A5,11,6,TRUE,0.043288469
A5,12,6,TRUE,0.041676044
A5,13,6,FALSE,0.006074667
A5,14,6,TRUE,0.044591427
A5,15,6,TRUE,0.042595148
A5,16,6,TRUE,0.034435749
A5,17,6,TRUE,0.043339252
A5,18,6,TRUE,0.033914804
A5,19,6,FALSE,0.009504795
A5,20,6,TRUE,0.039026022
A5,21,6,TRUE,0.046155214
A5,22,6,TRUE,0.04086566
A5,23,6,FALSE,0.010706902
A5,24,6,TRUE,0.035572052
A5,25,6,TRUE,0.055441856
A5,26,6,TRUE,0.036946297
A5,27,6,TRUE,0.037647724
A5,28,6,TRUE,0.039495945
A5,29,6,FALSE,0.03985548
A5,30,6,TRUE,0.052138805
A5,1,7,TRUE,0.043944836
A5,2,7,TRUE,0.037814379
A5,3,7,FALSE,0.023055077
A5,4,7,TRUE,0.046501637
A5,5,7,TRUE,0.037979603
A5,6,7,TRUE,0.038223743
A5,7,7,TRUE,0.03894949
A5,8,7,TRUE,0.045574427
A5,9,7,TRUE,0.045243263
A5,10,7,TRUE,0.055316925
A5,11,7,FALSE,0.028009176
A5,12,7,TRUE,0.03848815
A5,13,7,TRUE,0.038894892
A5,14,7,FALSE,0.039329052
A5,15,7,FALSE,0.020912647
A5,16,7,FALSE,0.037134886
A5,17,7,TRUE,0.043354273
A5,18,7,TRUE,0.039988518
A5,19,7,FALSE,0.020010948
A5,20,7,TRUE,0.059700012
A5,21,7,TRUE,0.045995951
A5,22,7,TRUE,0.050851822
A5,23,7,TRUE,0.052764177
A5,24,7,TRUE,0.044555664
A5,25,7,TRUE,0.044030905
A5,26,7,TRUE,0.042324781
A5,27,7,TRUE,0.040787697
A5,28,7,TRUE,0.047953606
A5,29,7,FALSE,0.039516449
A5,30,7,FALSE,0.006658077
A5,1,8,FALSE,0.035927057
A5,2,8,FALSE,0.013030767
A5,3,8,TRUE,0.045671463
A5,4,8,TRUE,0.044473648
A5,5,8,TRUE,0.047652245
A5,6,8,TRUE,0.04747057
A5,7,8,TRUE,0.049622536
A5,8,8,TRUE,0.044124842
A5,9,8,FALSE,0.033293962
A5,10,8,TRUE,0.047422886
A5,11,8,TRUE,0.042231798
A5,12,8,TRUE,0.052692175
A5,13,8,FALSE,0.014468193
A5,14,8,TRUE,0.042702198
A5,15,8,TRUE,0.042073965
A5,16,8,TRUE,0.063899279
A5,17,8,FALSE,0.054901123
A5,18,8,TRUE,0.044458151
A5,19,8,FALSE,0.038790226
A5,20,8,TRUE,0.055084229
A5,21,8,TRUE,0.052643061
A5,22,8,TRUE,0.055562496
A5,23,8,TRUE,0.049142599
A5,24,8,TRUE,0.066514492
A5,25,8,FALSE,0.018594742
A5,26,8,TRUE,0.042612553
A5,27,8,TRUE,0.041060925
A5,28,8,TRUE,0.038297653
A5,29,8,FALSE,0.029766321
A5,30,8,TRUE,0.046568155
A5,1,9,FALSE,0.032631159
A5,2,9,FALSE,0.041790962
A5,3,9,FALSE,0.019460678
A5,4,9,TRUE,0.046654224
A5,5,9,TRUE,0.05203104
A5,6,9,FALSE,0.016495705
A5,7,9,TRUE,0.048750639
A5,8,9,TRUE,0.049233675
A5,9,9,TRUE,0.044723749
A5,10,9,TRUE,0.040528059
A5,11,9,TRUE,0.045692682
A5,12,9,TRUE,0.065927982
A5,13,9,TRUE,0.054422379
A5,14,9,TRUE,0.057632923
A5,15,9,FALSE,0.0079844
A5,16,9,FALSE,0.041876316
A5,17,9,TRUE,0.06198144
A5,18,9,TRUE,0.049895287
A5,19,9,TRUE,0.049611568
A5,20,9,TRUE,0.043267965
A5,21,9,TRUE,0.052564859
A5,22,9,TRUE,0.057885408
A5,23,9,TRUE,0.042375565
A5,24,9,FALSE,0.033911228
A5,25,9,TRUE,0.046815157
A5,26,9,TRUE,0.065937042
A5,27,9,TRUE,0.05352211
A5,28,9,TRUE,0.04958272
A5,29,9,TRUE,0.041719913
A5,30,9,TRUE,0.056981325
A5,1,10,TRUE,0.067089796
A5,2,10,TRUE,0.055547237
A5,3,10,TRUE,0.05787611
A5,4,10,TRUE,0.047224045
A5,5,10,TRUE,0.044766188
A5,6,10,TRUE,0.045482874
A5,7,10,TRUE,0.047567368
A5,8,10,FALSE,0.016829729
A5,9,10,TRUE,0.060517073
A5,10,10,TRUE,0.072339773
A5,11,10,TRUE,0.075001001
A5,12,10,TRUE,0.065426111
A5,13,10,TRUE,0.044813395
A5,14,10,TRUE,0.055067778
A5,15,10,TRUE,0.050708294
A5,16,10,FALSE,0.02227354
A5,17,10,FALSE,0.024682045
A5,18,10,FALSE,0.03959322
A5,19,10,TRUE,0.076574326
A5,20,10,TRUE,0.057788372
A5,21,10,TRUE,0.046441078
A5,22,10,FALSE,0.018655777
A5,23,10,TRUE,0.05013895
A5,24,10,TRUE,0.050132036
A5,25,10,TRUE,0.053440332
A5,26,10,TRUE,0.048369408
A5,27,10,FALSE,0.043554783
A5,28,10,TRUE,0.048699379
A5,29,10,TRUE,0.050609827
A5,30,10,FALSE,0.039893866
A5,1,11,TRUE,0.045868397
A5,2,11,TRUE,0.046869516
A5,3,11,TRUE,0.050420046
A5,4,11,TRUE,0.057966948
A5,5,11,TRUE,0.067572832
A5,6,11,TRUE,0.063957214
A5,7,11,TRUE,0.066474199
A5,8,11,TRUE,0.049671412
A5,9,11,TRUE,0.052251339
A5,10,11,TRUE,0.047553301
A5,11,11,FALSE,0.043137074
A5,12,11,FALSE,0.059775352
A5,13,11,FALSE,0.027410746
A5,14,11,TRUE,0.068969488
A5,15,11,TRUE,0.056713104
A5,16,11,TRUE,0.053015709
A5,17,11,TRUE,0.065720797
A5,18,11,TRUE,0.068617582
A5,19,11,TRUE,0.052539349
A5,20,11,TRUE,0.054450035
A5,21,11,TRUE,0.054682016
A5,22,11,FALSE,0.008115768
A5,23,11,TRUE,0.060432434
A5,24,11,TRUE,0.052005291
A5,25,11,FALSE,0.01335144
A5,26,11,FALSE,0.051130533
A5,27,11,FALSE,0.032792568
A5,28,11,FALSE,0.046670675
A5,29,11,TRUE,0.050261497
A5,30,11,FALSE,0.010802269
A5,1,12,TRUE,0.04817462
A5,2,12,TRUE,0.073375463
A5,3,12,TRUE,0.079597235
A5,4,12,FALSE,0.004344463
A5,5,12,FALSE,0.007692337
A5,6,12,TRUE,0.067639828
A5,7,12,FALSE,0.013703823
A5,8,12,TRUE,0.069566011
A5,9,12,FALSE,0.025564194
A5,10,12,FALSE,0.003353357
A5,11,12,FALSE,0.032727957
A5,12,12,TRUE,0.054155111
A5,13,12,TRUE,0.047227621
A5,14,12,FALSE,0.034493208
A5,15,12,TRUE,0.075249434
A5,16,12,TRUE,0.061938524
A5,17,12,TRUE,0.047386169
A5,18,12,TRUE,0.050326109
A5,19,12,FALSE,0.037105083
A5,20,12,TRUE,0.064215899
A5,21,12,TRUE,0.071714878
A5,22,12,TRUE,0.057171345
A5,23,12,FALSE,0.020009041
A5,24,12,TRUE,0.051733494
A5,25,12,TRUE,0.044972181
A5,26,12,FALSE,0.046329498
A5,27,12,TRUE,0.056316376
A5,28,12,TRUE,0.057293177
A5,29,12,FALSE,0.019380569
A5,30,12,TRUE,0.054600239
A5,1,13,FALSE,0.008886099
A5,2,13,FALSE,0.039282084
A5,3,13,TRUE,0.094890594
A5,4,13,FALSE,0.004081964
A5,5,13,FALSE,0.04015851
A5,6,13,TRUE,0.049299002
A5,7,13,FALSE,0.007064819
A5,8,13,FALSE,0.030706406
A5,9,13,TRUE,0.068317652
A5,10,13,TRUE,0.05840683
A5,11,13,TRUE,0.060769081
A5,12,13,FALSE,0.019696474
A5,13,13,TRUE,0.058127165
A5,14,13,FALSE,0.008619547
A5,15,13,FALSE,0.038500309
A5,16,13,TRUE,0.082825184
A5,17,13,TRUE,0.069049835
A5,18,13,TRUE,0.068508387
A5,19,13,TRUE,0.058674574
A5,20,13,TRUE,0.056920052
A5,21,13,FALSE,0.051537514
A5,22,13,FALSE,0.027505398
A5,23,13,TRUE,0.062814236
A5,24,13,FALSE,0.004809618
A5,25,13,TRUE,0.05684042
A5,26,13,TRUE,0.065576553
A5,27,13,FALSE,0.043897152
A5,28,13,TRUE,0.064766407
A5,29,13,FALSE,0.024852276
A5,30,13,FALSE,0.028491497
A5,1,14,FALSE,0.022995472
A5,2,14,TRUE,0.059119701
A5,3,14,FALSE,0.009057999
A5,4,14,FALSE,0.035287857
A5,5,14,FALSE,0.069551229
A5,6,14,TRUE,0.083930731
A5,7,14,TRUE,0.06236124
A5,8,14,FALSE,0.044452429
A5,9,14,FALSE,0.035052061
A5,10,14,TRUE,0.0554111
A5,11,14,TRUE,0.096468925
A5,12,14,TRUE,0.052400589
A5,13,14,TRUE,0.050964117
A5,14,14,FALSE,0.03929162
A5,15,14,FALSE,0.042322636
A5,16,14,TRUE,0.050179243
A5,17,14,FALSE,0.051717758
A5,18,14,FALSE,0.021846533
A5,19,14,TRUE,0.083105564
A5,20,14,FALSE,0.036263466
A5,21,14,FALSE,0.063345671
A5,22,14,TRUE,0.060052872
A5,23,14,FALSE,0.019291639
A5,24,14,TRUE,0.068367243
A5,25,14,TRUE,0.064977169
A5,26,14,TRUE,0.060961008
A5,27,14,TRUE,0.0675354
A5,28,14,FALSE,0.041266203
A5,29,14,TRUE,0.062204599
A5,30,14,TRUE,0.054700375
A5,1,15,FALSE,0.007277727
A5,2,15,FALSE,0.060480356
A5,3,15,TRUE,0.084833384
A5,4,15,TRUE,0.055865765
A5,5,15,TRUE,0.061493397
A5,6,15,TRUE,0.059335947
A5,7,15,TRUE,0.066994667
A5,8,15,TRUE,0.097647667
A5,9,15,FALSE,0.042697191
A5,10,15,FALSE,0.013673782
A5,11,15,TRUE,0.094957113
A5,12,15,TRUE,0.056914568
A5,13,15,FALSE,0.050831079
A5,14,15,TRUE,0.054442167
A5,15,15,FALSE,0.024321079
A5,16,15,TRUE,0.067373276
A5,17,15,TRUE,0.057351112
A5,18,15,TRUE,0.064013958
A5,19,15,FALSE,0.026753187
A5,20,15,TRUE,0.06111455
A5,21,15,TRUE,0.07914567
A5,22,15,TRUE,0.069288492
A5,23,15,TRUE,0.076579332
A5,24,15,FALSE,0.027228355
A5,25,15,FALSE,0.00838685
A5,26,15,TRUE,0.17350316
A5,27,15,FALSE,0.032917976
A5,28,15,TRUE,0.059631824
A5,29,15,TRUE,0.059897184
A5,30,15,FALSE,0.022277117
A5,1,16,TRUE,0.07243371
A5,2,16,TRUE,0.069816113
A5,3,16,FALSE,0.004070044
A5,4,16,FALSE,0.062910318
A5,5,16,FALSE,0.029983759
A5,6,16,TRUE,0.05792141
A5,7,16,FALSE,0.038413525
A5,8,16,TRUE,0.071452141
A5,9,16,FALSE,0.016940117
A5,10,16,TRUE,0.074858427
A5,11,16,FALSE,0.04723382
A5,12,16,FALSE,0.017961502
A5,13,16,FALSE,0.044900417
A5,14,16,TRUE,0.062491417
A5,15,16,FALSE,0.030425072
A5,16,16,TRUE,0.082304716
A5,17,16,FALSE,0.046159506
A5,18,16,TRUE,0.063191414
A5,19,16,FALSE,0.003921986
A5,20,16,TRUE,0.067700863
A5,21,16,TRUE,0.070622206
A5,22,16,FALSE,0.050268412
A5,23,16,TRUE,0.06563282
A5,24,16,TRUE,0.077839613
A5,25,16,TRUE,0.070746899
A5,26,16,TRUE,0.083105326
A5,27,16,TRUE,0.072297335
A5,28,16,TRUE,0.094337225
A5,29,16,TRUE,0.062599897
A5,30,16,FALSE,0.015886307
A5,1,17,TRUE,0.077315331
A5,2,17,FALSE,0.094301701
A5,3,17,FALSE,0.027517796
A5,4,17,FALSE,0.065935373
A5,5,17,FALSE,0.031697512
A5,6,17,FALSE,0.030839682
A5,7,17,FALSE,0.063238382
A5,8,17,TRUE,0.079716444
A5,9,17,TRUE,0.063393831
A5,10,17,FALSE,0.034322977
A5,11,17,FALSE,0.009116411
A5,12,17,FALSE,0.041189671
A5,13,17,FALSE,0.059419155
A5,14,17,TRUE,0.065385103
A5,15,17,TRUE,0.075058222
A5,16,17,FALSE,0.003231287
A5,17,17,TRUE,0.061941862
A5,18,17,TRUE,0.07694149
A5,19,17,FALSE,0.040385008
A5,20,17,TRUE,0.079926014
A5,21,17,FALSE,0.026669502
A5,22,17,TRUE,0.059293747
A5,23,17,FALSE,0.016547441
A5,24,17,TRUE,0.064496517
A5,25,17,FALSE,0.00533843
A5,26,17,FALSE,0.015160084
A5,27,17,TRUE,0.087464809
A5,28,17,TRUE,0.071020126
A5,29,17,TRUE,0.074051142
A5,30,17,FALSE,0.005176783
A5,1,18,TRUE,0.063906908
A5,2,18,FALSE,0.03519702
A5,3,18,TRUE,0.068804979
A5,4,18,FALSE,0.035718203
A5,5,18,TRUE,0.0639534
A5,6,18,FALSE,0.044041634
A5,7,18,TRUE,0.060493946
A5,8,18,FALSE,0.055357218
A5,9,18,TRUE,0.065415382
A5,10,18,FALSE,0.060095549
A5,11,18,TRUE,0.092241764
A5,12,18,FALSE,0.012358904
A5,13,18,FALSE,0.059473991
A5,14,18,FALSE,0.052198172
A5,15,18,TRUE,0.08438611
A5,16,18,TRUE,0.097939491
A5,17,18,TRUE,0.058963299
A5,18,18,TRUE,0.067450047
A5,19,18,TRUE,0.088199615
A5,20,18,FALSE,0.00641036
A5,21,18,FALSE,0.006892443
A5,22,18,TRUE,0.071968794
A5,23,18,FALSE,0.054878712
A5,24,18,FALSE,0.038930655
A5,25,18,FALSE,0.044347525
A5,26,18,TRUE,0.090509415
A5,27,18,TRUE,0.074338198
A5,28,18,TRUE,0.06989193
A5,29,18,FALSE,0.017900229
A5,30,18,FALSE,0.069257021
A5,1,19,TRUE,0.061737061
A5,2,19,FALSE,0.053798199
A5,3,19,FALSE,0.066852093
A5,4,19,FALSE,0.005293369
A5,5,19,TRUE,0.067175865
A5,6,19,FALSE,0.057362795
A5,7,19,TRUE,0.064956188
A5,8,19,TRUE,0.082942486
A5,9,19,TRUE,0.077686787
A5,10,19,TRUE,0.076422691
A5,11,19,FALSE,0.079090834
A5,12,19,FALSE,0.065267324
A5,13,19,FALSE,0.045985222
A5,14,19,TRUE,0.082242727
A5,15,19,FALSE,0.068398714
A5,16,19,FALSE,0.015756607
A5,17,19,TRUE,0.072107315
A5,18,19,FALSE,0.042033195
A5,19,19,FALSE,0.003699064
A5,20,19,FALSE,0.073676586
A5,21,19,TRUE,0.10221529
A5,22,19,FALSE,0.064239264
A5,23,19,FALSE,0.007772446
A5,24,19,TRUE,0.097229481
A5,25,19,FALSE,0.03122282
A5,26,19,FALSE,0.035667896
A5,27,19,TRUE,0.067843199
A5,28,19,FALSE,0.003018856
A5,29,19,TRUE,0.065802336
A5,30,19,FALSE,0.002890348
A5,1,20,TRUE,0.066479921
A5,2,20,TRUE,0.175369024
A5,3,20,FALSE,0.042916059
A5,4,20,FALSE,0.048496723
A5,5,20,FALSE,0.054994822
A5,6,20,TRUE,0.077159166
A5,7,20,FALSE,0.047387123
A5,8,20,TRUE,0.068923712
A5,9,20,TRUE,0.070910692
A5,10,20,TRUE,0.082001686
A5,11,20,FALSE,0.03813839
A5,12,20,FALSE,0.026771545
A5,13,20,FALSE,0.054008007
A5,14,20,FALSE,0.041576624
A5,15,20,TRUE,0.082347155
A5,16,20,TRUE,0.075796366
A5,17,20,FALSE,0.024346113
A5,18,20,TRUE,0.096841097
A5,19,20,TRUE,0.080403566
A5,20,20,TRUE,0.091621161
A5,21,20,TRUE,0.130101442
A5,22,20,TRUE,0.069927931
A5,23,20,FALSE,0.006720543
A5,24,20,FALSE,0.040830135
A5,25,20,FALSE,0.028742313
A5,26,20,TRUE,0.111231327
A5,27,20,FALSE,0.007424355
A5,28,20,FALSE,0.062932491
A5,29,20,FALSE,0.022188425
A5,30,20,TRUE,0.070792437
A5,1,21,FALSE,0.006770849
A5,2,21,FALSE,0.012773991
A5,3,21,FALSE,0.047981977
A5,4,21,FALSE,0.03768754
A5,5,21,FALSE,0.023207664
A5,6,21,FALSE,0.061882496
A5,7,21,TRUE,0.087293625
A5,8,21,FALSE,0.073363543
A5,9,21,FALSE,0.00269866
A5,10,21,FALSE,0.00661397
A5,11,21,FALSE,0.046279192
A5,12,21,TRUE,0.079853296
A5,13,21,TRUE,0.078104734
A5,14,21,FALSE,0.01979351
A5,15,21,FALSE,0.02948761
A5,16,21,FALSE,0.048315525
A5,17,21,FALSE,0.059378386
A5,18,21,TRUE,0.151000977
A5,19,21,TRUE,0.075348377
A5,20,21,FALSE,0.03973794
A5,21,21,FALSE,0.060984135
A5,22,21,TRUE,0.065797091
A5,23,21,FALSE,0.083053589
A5,24,21,TRUE,0.13751483
A5,25,21,FALSE,0.015236616
A5,26,21,FALSE,0.054526329
A5,27,21,FALSE,0.033411026
A5,28,21,FALSE,0.147501469
A5,29,21,TRUE,0.143369675
A5,30,21,FALSE,0.022270918
A5,1,22,TRUE,0.13620162
A5,2,22,FALSE,0.005791187
A5,3,22,FALSE,0.024029255
A5,4,22,TRUE,0.071120501
A5,5,22,FALSE,0.017178535
A5,6,22,TRUE,0.080500841
A5,7,22,FALSE,0.010557652
A5,8,22,FALSE,0.010773897
A5,9,22,TRUE,0.114724159
A5,10,22,FALSE,0.031871796
A5,11,22,FALSE,0.053039312
A5,12,22,FALSE,0.050794601
A5,13,22,TRUE,0.078577995
A5,14,22,TRUE,0.164894581
A5,15,22,FALSE,0.011253595
A5,16,22,FALSE,0.049390793
A5,17,22,FALSE,0.028457642
A5,18,22,FALSE,0.053933859
A5,19,22,TRUE,0.078781366
A5,20,22,TRUE,0.087416649
A5,21,22,FALSE,0.017813683
A5,22,22,TRUE,0.078493118
A5,23,22,TRUE,0.081186295
A5,24,22,FALSE,0.028673172
A5,25,22,TRUE,0.102736235
A5,26,22,FALSE,0.032298565
A5,27,22,FALSE,0.017627716
A5,28,22,TRUE,0.169079542
A5,29,22,TRUE,0.153656244
A5,30,22,TRUE,0.077782393
A5,1,23,TRUE,0.112245083
A5,2,23,TRUE,0.079815865
A5,3,23,FALSE,0.064269066
A5,4,23,TRUE,0.165959597
A5,5,23,FALSE,0.025313139
A5,6,23,FALSE,0.073640347
A5,7,23,TRUE,0.14830637
A5,8,23,TRUE,0.074227095
A5,9,23,FALSE,0.059342384
A5,10,23,FALSE,0.057079792
A5,11,23,FALSE,0.022729635
A5,12,23,FALSE,0.02250886
A5,13,23,FALSE,0.018963337
A5,14,23,TRUE,0.078329802
A5,15,23,FALSE,0.026576519
A5,16,23,FALSE,0.060156107
A5,17,23,TRUE,0.122108698
A5,18,23,FALSE,0.033662796
A5,19,23,TRUE,0.077969074
A5,20,23,FALSE,0.037783623
A5,21,23,FALSE,0.065270901
A5,22,23,TRUE,0.067872763
A5,23,23,TRUE,0.142750978
A5,24,23,FALSE,0.021377802
A5,25,23,FALSE,0.063659906
A5,26,23,FALSE,0.010257721
A5,27,23,FALSE,0.070621252
A5,28,23,FALSE,0.083558798
A5,29,23,TRUE,0.0719769
A5,30,23,FALSE,0.027668953
A5,1,24,FALSE,0.033814192
A5,2,24,TRUE,0.162182093
A5,3,24,FALSE,0.040708542
A5,4,24,FALSE,0.007258177
A5,5,24,TRUE,0.191442251
A5,6,24,FALSE,0.055083752
A5,7,24,TRUE,0.079384327
A5,8,24,FALSE,0.020415783
A5,9,24,FALSE,0.027114868
A5,10,24,TRUE,0.093705654
A5,11,24,FALSE,0.085938215
A5,12,24,TRUE,0.150000572
A5,13,24,FALSE,0.009564877
A5,14,24,TRUE,0.096221924
A5,15,24,FALSE,0.021908045
A5,16,24,FALSE,0.016388893
A5,17,24,TRUE,0.111731529
A5,18,24,FALSE,0.006126881
A5,19,24,FALSE,0.0644629
A5,20,24,FALSE,0.047236681
A5,21,24,FALSE,0.03535676
A5,22,24,FALSE,0.031893969
A5,23,24,FALSE,0.067937374
A5,24,24,FALSE,0.024035215
A5,25,24,FALSE,0.056093454
A5,26,24,TRUE,0.132703304
A5,27,24,FALSE,0.027624607
A5,28,24,FALSE,0.055167198
A5,29,24,FALSE,0.005115271
A5,30,24,FALSE,0.03423667
A5,1,25,FALSE,0.064819574
A5,2,25,TRUE,0.091904879
A5,3,25,FALSE,0.006935596
A5,4,25,TRUE,0.140497923
A5,5,25,TRUE,0.166478634
A5,6,25,FALSE,0.066421986
A5,7,25,TRUE,0.21768713
A5,8,25,TRUE,0.133231401
A5,9,25,TRUE,0.248122454
A5,10,25,TRUE,0.164311886
A5,11,25,TRUE,0.083797216
A5,12,25,FALSE,0.053873301
A5,13,25,TRUE,0.159629107
A5,14,25,FALSE,0.06236434
A5,15,25,FALSE,0.012504816
A5,16,25,FALSE,0.019191504
A5,17,25,FALSE,0.02383399
A5,18,25,FALSE,0.003880262
A5,19,25,TRUE,0.105116606
A5,20,25,FALSE,0.0207057
A5,21,25,FALSE,0.092265844
A5,22,25,TRUE,0.145499468
A5,23,25,FALSE,0.035142183
A5,24,25,FALSE,0.051766157
A5,25,25,TRUE,0.145038366
A5,26,25,FALSE,0.038847923
A5,27,25,FALSE,0.023934126
A5,28,25,FALSE,0.04285121
A5,29,25,FALSE,0.019109964
A5,30,25,FALSE,0.023178816
A5,1,26,TRUE,0.13937521
A5,2,26,FALSE,0.00678587
A5,3,26,FALSE,0.058452606
A5,4,26,TRUE,0.10946393
A5,5,26,TRUE,0.122832537
A5,6,26,TRUE,0.178719521
A5,7,26,FALSE,0.14944315
A5,8,26,TRUE,0.157277822
A5,9,26,FALSE,0.004318476
A5,10,26,TRUE,0.20424366
A5,11,26,TRUE,0.240160704
A5,12,26,TRUE,0.10345602
A5,13,26,TRUE,0.155092239
A5,14,26,TRUE,0.140548468
A5,15,26,FALSE,0.01074934
A5,16,26,TRUE,0.160435915
A5,17,26,TRUE,0.166588306
A5,18,26,FALSE,0.082212925
A5,19,26,FALSE,0.029142618
A5,20,26,FALSE,0.036211014
A5,21,26,TRUE,0.147564173
A5,22,26,TRUE,0.168372393
A5,23,26,FALSE,0.068668604
A5,24,26,FALSE,0.056527615
