A4,1,1,True,0.024693965911865234
A4,2,1,True,0.022262096405029297
A4,3,1,True,0.023806095123291016
A4,4,1,True,0.02609395980834961
A4,1,2,True,0.024045705795288086
A4,2,2,True,0.030662059783935547
A4,3,2,True,0.029423236846923828
A4,4,2,True,0.020364761352539062
A4,1,3,True,0.023317813873291016
A4,2,3,True,0.026935100555419922
A4,3,3,True,0.03238677978515625
A4,4,3,True,0.02321004867553711
A4,1,4,True,0.02562999725341797
A4,2,4,True,0.02177286148071289
A4,3,4,True,0.03301811218261719
A4,4,4,True,0.042395830154418945
A4,1,5,True,0.05679011344909668
A4,2,5,True,0.03244781494140625
A4,3,5,True,0.02301311492919922
A4,4,5,True,0.03786587715148926
A4,1,6,True,0.030816078186035156
A4,2,6,True,0.032562971115112305
A4,3,6,True,0.03575921058654785
A4,4,6,True,0.04981708526611328
