A3,17,True,0.2045879364013672
A3,17,True,0.3027229309082031
A3,17,False,0.11533784866333008
A3,17,True,0.18043804168701172
A3,17,True,0.20569086074829102
A3,17,False,0.22056818008422852
A3,17,False,0.21566390991210938
A3,17,False,0.0864100456237793
A3,17,True,0.3174138069152832
A3,17,False,0.017512083053588867
A3,17,False,0.07707095146179199
A3,17,False,0.0706629753112793
A3,17,False,0.08164501190185547
A3,17,False,0.012791156768798828
A3,17,False,0.059564828872680664
A3,17,False,0.286834716796875
A3,17,False,0.19612574577331543
A3,17,False,0.04299497604370117
A3,17,False,0.10307693481445312
A3,17,False,0.025523900985717773
A3,17,False,0.06087803840637207
A3,17,True,0.1776108741760254
A3,17,False,0.09233498573303223
A3,17,False,0.18197083473205566
A3,17,True,0.24370694160461426
A3,17,True,0.2574741840362549
A3,17,True,0.17232513427734375
A3,17,False,0.007333993911743164
A3,17,False,0.08830070495605469
A3,18,True,0.2450718879699707
A3,18,True,0.1984860897064209
A3,18,False,0.049314022064208984
A3,18,True,0.1625528335571289
A3,18,True,0.24879002571105957
A3,18,False,0.046942949295043945
A3,18,False,0.21547317504882812
A3,18,False,0.10404801368713379
A3,18,True,0.15186691284179688
A3,18,False,0.09495019912719727
A3,18,True,0.36719679832458496
A3,18,True,0.2145090103149414
A3,18,True,0.18345189094543457
A3,18,True,0.2394852638244629
A3,18,True,0.275968074798584
A3,18,False,0.16773486137390137
A3,18,False,0.1150200366973877
A3,18,True,0.16407012939453125
A3,18,True,0.18961310386657715
A3,18,True,0.193526029586792
A3,18,True,0.15002703666687012
A3,18,False,0.01514577865600586
A3,18,False,0.12065720558166504
A3,18,False,0.18410420417785645
A3,18,False,0.10686278343200684
A3,18,False,0.044957876205444336
A3,18,True,0.1729869842529297
A3,18,True,0.1654829978942871
A3,18,True,0.14694499969482422
A3,19,True,0.2531111240386963
A3,19,False,0.1422441005706787
A3,19,False,0.05804896354675293
A3,19,False,0.10506510734558105
A3,19,False,0.1522350311279297
A3,19,True,0.2025587558746338
A3,19,False,0.02744436264038086
A3,19,False,0.16368699073791504
A3,19,False,0.05473899841308594
A3,19,False,0.11472725868225098
A3,19,False,0.16958999633789062
A3,19,False,0.12050294876098633
A3,19,True,0.24222397804260254
A3,19,True,0.198380708694458
A3,19,False,0.12715387344360352
A3,19,True,0.28445887565612793
A3,19,False,0.019231796264648438
A3,19,False,0.05989718437194824
A3,19,True,0.1737070083618164
A3,19,False,0.006272077560424805
A3,19,False,0.02807307243347168
A3,19,False,0.1472938060760498
A3,19,False,0.022630929946899414
A3,19,False,0.1292281150817871
A3,19,False,0.00410771369934082
A3,19,True,0.20097708702087402
A3,19,False,0.017946958541870117
A3,19,False,0.02292490005493164
A3,19,False,0.19580316543579102
A3,20,False,0.16480398178100586
A3,20,False,0.007514238357543945
A3,20,False,0.16119098663330078
A3,20,True,0.18837928771972656
A3,20,True,0.1522059440612793
A3,20,False,0.17302799224853516
A3,20,True,0.16635870933532715
A3,20,True,0.20993733406066895
A3,20,True,0.21056818962097168
A3,20,True,0.20163416862487793
A3,20,False,0.07824420928955078
