37,0,0,4,113,632
37,0,1,3,113,632
37,1,1,4,113,632
37,1,2,4,113,632
37,1,3,4,113,632
37,1,4,4,113,632
37,1,5,4,113,632
37,1,6,3,113,632
37,2,6,4,113,632
37,2,7,4,113,632
37,2,8,4,113,632
37,2,9,4,113,632
37,2,10,4,113,632
37,2,11,4,113,632
37,2,12,4,113,632
37,2,13,4,113,632
37,2,14,3,113,632
37,3,14,3,113,632
37,4,14,4,113,632
37,4,15,4,113,632
37,4,16,4,113,632
37,4,17,3,113,632
37,5,17,3,113,632
37,6,17,4,113,632
37,6,18,3,113,632
37,7,18,4,113,632
37,7,19,4,113,632
37,7,20,4,113,632
37,7,21,3,113,632
37,8,21,3,113,632
37,9,21,4,113,632
37,9,22,4,113,632
37,9,23,3,113,632
37,1,5,3,13,27
37,2,5,4,13,27
37,2,6,1,13,27
37,2,7,3,13,27
37,3,7,3,13,27
37,4,7,4,13,27
37,4,8,4,13,27
37,4,9,4,13,27
37,4,10,4,13,27
37,4,11,4,13,27
37,4,12,4,13,27
37,4,13,4,13,27
37,9,22,3,13,27
37,10,22,3,13,27
37,11,22,4,13,27
37,10,23,3,101,444
37,11,23,3,101,444
37,12,23,3,101,444
37,13,23,3,101,444
37,14,23,4,101,444
37,14,24,4,101,444
37,14,25,3,101,444
37,15,25,3,101,444
37,16,25,3,101,444
37,17,25,4,101,444
37,17,26,3,101,444
37,18,26,3,101,444
37,19,26,4,101,444
37,19,27,4,101,444
37,19,28,4,101,444
37,19,29,4,101,444
37,19,30,3,101,444
37,20,30,4,101,444
37,20,31,4,101,444
37,20,32,4,101,444
37,20,33,3,101,444
37,21,33,4,101,444
37,21,34,4,101,444
37,21,35,3,101,444
37,22,35,3,101,444
37,23,35,4,101,444
37,23,36,4,101,444
37,23,37,4,101,444
37,23,38,3,101,444
37,24,38,3,101,444
37,25,38,4,101,444
37,25,39,3,101,444
37,26,39,3,101,444
37,27,39,3,101,444
37,28,39,3,101,444
37,29,39,3,101,444
37,30,39,3,101,444
37,31,39,3,101,444
37,32,39,4,101,444
37,32,40,4,101,444
37,32,41,4,101,444
37,32,42,4,101,444
37,32,43,4,101,444
37,32,44,3,101,444
37,33,44,3,101,444
37,34,44,3,101,444
37,35,44,4,101,444
37,35,45,4,101,444
37,35,46,3,101,444
37,36,46,4,101,444
37,36,47,3,101,444
37,37,47,3,101,444
37,38,47,4,101,444
37,38,48,4,101,444
37,38,49,3,101,444
37,39,49,3,101,444
37,40,49,3,101,444
37,41,49,3,101,444
37,42,49,3,101,444
37,43,49,3,101,444
37,44,49,4,101,444
37,44,50,3,101,444
37,45,50,3,101,444
37,46,50,3,101,444
37,47,50,3,101,444
37,48,50,1,101,444
37,2,5,3,124,194
37,3,5,3,124,194
37,4,5,4,124,194
37,4,6,4,124,194
37,23,36,3,124,194
37,24,36,3,124,194
37,25,36,3,124,194
37,26,36,3,124,194
37,27,36,3,124,194
37,28,36,3,124,194
37,29,36,3,124,194
37,30,36,3,124,194
37,31,36,3,124,194
37,32,36,3,124,194
37,33,36,3,124,194
37,34,36,4,124,194
37,34,37,3,124,194
37,35,37,3,124,194
37,36,37,3,124,194
37,37,37,3,124,194
37,38,37,4,124,194
37,38,38,4,124,194
37,38,39,3,124,194
37,39,39,4,124,194
37,39,40,3,124,194
37,40,40,4,124,194
37,40,41,3,124,194
37,41,41,3,124,194
37,42,41,3,124,194
37,43,41,4,124,194
37,43,42,3,124,194
37,44,42,3,124,194
37,45,42,3,124,194
37,46,42,4,124,194
37,46,43,4,124,194
37,46,44,4,124,194
37,46,45,4,124,194
37,46,46,3,124,194
37,47,46,3,124,194
37,48,46,3,124,194
37,49,46,4,124,194
37,49,47,4,124,194
37,49,48,4,124,194
37,49,49,3,124,194
37,50,49,4,124,194
37,6,17,3,0,1
37,7,17,4,0,1
37,41,41,4,0,1
37,41,42,4,0,1
37,41,43,4,0,1
37,41,44,4,0,1
37,41,45,4,0,1
37,41,46,4,0,1
37,41,47,4,0,1
37,41,48,4,0,1
37,4,16,3,0,2
37,5,16,4,0,2
37,1,2,3,0,1
37,2,2,4,0,1
37,2,3,4,0,1
37,2,4,4,0,1
37,24,36,4,0,1
37,24,37,4,0,1
37,36,47,4,0,1
37,36,48,2,0,1
37,35,48,4,0,1
37,35,49,4,0,1
37,35,50,3,0,1
37,36,50,3,0,1
37,37,50,1,0,1
37,2,13,3,0,1
37,2,9,3,2,5
37,3,9,3,2,5
37,8,21,1,0,8
37,8,20,4,0,8
37,14,23,3,0,8
37,15,23,3,0,8
37,16,23,4,0,8
37,16,24,4,0,8
37,28,36,4,0,8
37,28,37,4,0,8
37,28,38,4,0,8
37,7,20,3,0,3
37,4,12,3,0,1
37,5,12,4,0,1
37,5,13,4,0,1
37,5,14,4,0,1
37,5,15,4,0,1
37,9,21,3,0,1
37,10,21,4,0,1
37,10,22,4,0,1
37,25,36,4,0,1
37,25,37,4,0,1
37,25,39,4,0,1
37,25,40,4,0,1
37,25,41,4,0,1
37,25,42,3,0,1
37,26,42,4,0,1
37,26,43,3,0,1
37,27,43,4,0,1
37,27,44,4,0,1
37,27,45,3,0,1
37,28,45,3,0,1
37,29,45,3,0,1
37,30,45,3,0,1
37,31,45,1,0,1
37,31,44,3,0,1
37,1,6,1,0,1
37,14,24,1,1,1
37,19,28,3,1,1
37,20,28,4,1,1
37,20,29,4,1,1
