25,0,0,4,1125,1635
25,0,1,4,1125,1635
25,0,2,4,1125,1635
25,0,3,4,1125,1635
25,0,4,4,1125,1635
25,0,5,3,1125,1635
25,1,5,4,1125,1635
25,1,6,3,1125,1635
25,2,6,4,1125,1635
25,2,7,4,1125,1635
25,2,8,4,1125,1635
25,2,9,3,1125,1635
25,3,9,3,1125,1635
25,4,9,3,1125,1635
25,5,9,4,1125,1635
25,5,10,4,1125,1635
25,5,11,4,1125,1635
25,5,12,3,1125,1635
25,6,12,3,1125,1635
25,7,12,3,1125,1635
25,8,12,3,1125,1635
25,9,12,3,1125,1635
25,10,12,3,1125,1635
25,11,12,4,1125,1635
25,11,13,3,1125,1635
25,12,13,4,1125,1635
25,12,14,4,1125,1635
25,12,15,4,1125,1635
25,12,16,4,1125,1635
25,12,17,4,1125,1635
25,12,18,4,1125,1635
25,12,19,4,1125,1635
25,12,20,4,1125,1635
25,12,21,4,1125,1635
25,12,22,4,1125,1635
25,12,23,3,1125,1635
25,13,23,3,1125,1635
25,14,23,3,1125,1635
25,15,23,4,1125,1635
25,15,24,4,1125,1635
25,15,25,4,1125,1635
25,15,26,4,1125,1635
25,15,27,3,1125,1635
25,16,27,4,1125,1635
25,16,28,3,1125,1635
25,17,28,4,1125,1635
25,17,29,3,1125,1635
25,18,29,3,1125,1635
25,19,29,4,1125,1635
25,19,30,4,1125,1635
25,19,31,3,1125,1635
25,20,31,3,1125,1635
25,21,31,3,1125,1635
25,22,31,3,1125,1635
25,23,31,4,1125,1635
25,23,32,4,1125,1635
25,23,33,4,1125,1635
25,23,34,4,1125,1635
25,23,35,4,1125,1635
25,23,36,3,1125,1635
25,24,36,4,1125,1635
25,24,37,3,1125,1635
25,25,37,3,1125,1635
25,26,37,4,1125,1635
25,26,38,4,1125,1635
25,26,39,4,1125,1635
25,26,40,4,1125,1635
25,26,41,4,1125,1635
25,26,42,4,1125,1635
25,26,43,4,1125,1635
25,26,44,4,1125,1635
25,26,45,4,1125,1635
25,26,46,4,1125,1635
25,26,47,4,1125,1635
25,26,48,3,1125,1635
25,27,48,3,1125,1635
25,28,48,3,1125,1635
25,29,48,3,1125,1635
25,30,48,3,1125,1635
25,31,48,3,1125,1635
25,32,48,3,1125,1635
25,33,48,3,1125,1635
25,34,48,3,1125,1635
25,35,48,3,1125,1635
25,36,48,3,1125,1635
25,37,48,3,1125,1635
25,38,48,3,1125,1635
25,39,48,4,1125,1635
25,39,49,3,1125,1635
25,40,49,3,1125,1635
25,41,49,3,1125,1635
25,42,49,3,1125,1635
25,43,49,3,1125,1635
25,44,49,3,1125,1635
25,45,49,3,1125,1635
25,46,49,3,1125,1635
25,47,49,3,1125,1635
25,48,49,3,1125,1635
25,49,49,4,1125,1635
25,49,50,3,1125,1635
25,16,28,1,35,48
25,16,27,1,35,48
25,16,26,4,35,48
25,18,29,1,35,48
25,18,28,4,35,48
25,24,37,4,35,48
25,24,38,3,35,48
25,25,38,3,35,48
25,37,48,4,35,48
25,37,49,4,35,48
25,37,50,3,35,48
25,38,50,1,35,48
25,0,1,1,6,9
25,0,2,3,6,9
25,1,2,3,6,9
25,2,2,3,6,9
25,3,2,4,6,9
25,3,3,3,6,9
25,4,3,3,6,9
25,5,3,2,6,9
25,4,3,2,6,9
25,3,3,4,6,9
25,3,4,4,6,9
25,3,5,4,6,9
25,3,6,4,6,9
25,3,7,4,6,9
25,3,8,4,6,9
25,2,2,4,7,18
25,2,3,4,7,18
25,2,4,4,7,18
25,2,5,4,7,18
25,5,12,1,7,18
25,5,11,1,7,18
25,5,10,1,7,18
25,5,9,1,7,18
25,5,8,2,7,18
25,4,8,4,7,18
25,12,16,1,7,18
25,12,15,2,7,18
25,11,15,3,7,18
25,26,40,3,7,18
25,27,40,3,7,18
25,28,40,3,7,18
25,29,40,4,7,18
25,29,41,4,7,18
25,29,42,3,7,18
25,30,42,3,7,18
25,31,42,3,7,18
25,32,42,3,7,18
25,33,42,4,7,18
25,33,43,4,7,18
25,33,44,4,7,18
25,33,45,3,7,18
25,34,45,3,7,18
25,35,45,3,7,18
25,36,45,3,7,18
25,37,45,3,7,18
25,38,45,3,7,18
25,39,45,3,7,18
25,40,45,3,7,18
25,41,45,3,7,18
25,42,45,4,7,18
25,42,46,3,7,18
25,43,46,3,7,18
25,44,46,3,7,18
25,45,46,3,7,18
25,46,46,1,7,18
25,0,3,1,1,4
25,11,13,1,1,4
25,11,12,2,1,4
25,10,12,1,1,4
25,10,11,4,1,4
25,26,45,3,1,4
25,27,45,3,1,4
25,28,45,4,1,4
25,28,46,3,1,4
25,29,46,3,1,4
25,30,46,3,1,4
25,31,46,2,1,4
25,30,46,4,1,4
25,30,47,4,1,4
25,5,10,3,1,3
25,6,10,3,1,3
25,7,10,4,1,3
25,7,11,4,1,3
25,39,49,1,1,3
25,39,48,1,1,3
25,39,47,4,1,3
25,0,4,3,0,1
25,1,4,4,0,1
25,26,47,3,2,2
25,27,47,4,2,2
25,1,5,3,1,1
25,2,5,3,1,1
25,25,38,1,3,3
25,25,37,1,3,3
25,25,36,3,3,3
25,26,36,2,3,3
25,26,36,4,3,3
25,38,48,1,3,3
25,38,47,3,3,3
25,39,47,3,3,3
25,40,47,4,3,3
25,40,48,4,3,3
25,25,36,4,1,1
25,25,37,4,1,1
25,27,47,3,1,1
25,28,47,4,1,1
25,12,23,2,0,1
25,11,23,4,0,1
25,11,24,4,0,1
25,11,25,4,0,1
25,11,26,3,0,1
25,12,26,4,0,1
25,12,27,4,0,1
25,12,28,3,0,1
25,13,28,1,0,1
25,13,27,3,0,1
25,14,27,3,0,1
25,28,40,4,1,3
25,28,41,3,1,3
25,29,42,4,1,3
25,29,43,4,1,3
25,29,44,4,1,3
25,29,45,4,1,3
25,29,46,4,1,3
25,29,47,4,1,3
25,7,10,3,0,1
25,8,10,3,0,1
25,9,10,3,0,1
25,10,10,4,0,1
25,10,11,3,0,1
25,11,11,4,0,1
25,11,12,3,0,1
25,12,12,4,0,1
25,33,45,4,0,1
25,33,46,3,0,1
25,34,46,4,0,1
25,34,47,4,0,1
25,36,48,4,0,1
25,36,49,3,0,1
